epoch,D_loss,G_loss,G_adv,G_wavelet,G_laplacian,D_real,D_fake
48,0.7317547798156738,2.0856175422668457,2.002889633178711,0.06544461101293564,0.017283273860812187,0.817635178565979,0.3320518136024475
49,0.9520385265350342,0.8538284301757812,0.772372841835022,0.06431858986616135,0.01713700406253338,0.5857158899307251,0.2627544105052948
50,1.1038360595703125,2.09489107131958,2.0129611492156982,0.06361217051744461,0.01831774041056633,0.7969951033592224,0.47921833395957947
51,0.907913863658905,1.8864701986312866,1.8062262535095215,0.0623871348798275,0.01785687357187271,0.680914044380188,0.321674108505249
52,0.7715295553207397,1.2864726781845093,1.2044719457626343,0.06389298290014267,0.01810779795050621,0.6869937181472778,0.24115866422653198
53,0.9389013051986694,1.7158340215682983,1.6344784498214722,0.06356683373451233,0.017788756638765335,0.7173618674278259,0.35510578751564026
54,0.8908639550209045,2.2143664360046387,2.128822088241577,0.06790845841169357,0.017635824158787727,0.8108977675437927,0.40979552268981934
55,0.8088898062705994,1.8250442743301392,1.7415136098861694,0.06522472947835922,0.018305843695998192,0.6555318832397461,0.1905345916748047
56,0.7675610184669495,2.0638575553894043,1.9825600385665894,0.06381421536207199,0.01748328097164631,0.8380292654037476,0.3629550337791443
57,0.7196171879768372,1.8174700736999512,1.7357177734375,0.06463143974542618,0.017120802775025368,0.7635875344276428,0.29433342814445496
58,0.8804188966751099,1.6991046667099,1.6145209074020386,0.06674230843782425,0.017841516062617302,0.787489652633667,0.38849109411239624
59,0.9418846964836121,1.7492485046386719,1.6665363311767578,0.0647004246711731,0.018011825159192085,0.6332550048828125,0.2690332233905792
60,0.6124816536903381,1.7873327732086182,1.7032101154327393,0.06599293649196625,0.018129659816622734,0.7120420932769775,0.15765641629695892
61,0.7855533361434937,1.9818050861358643,1.8967074155807495,0.06685421615839005,0.018243473023176193,0.6478935480117798,0.15632058680057526
62,1.1360996961593628,1.2886534929275513,1.2080938816070557,0.06274040788412094,0.017819195985794067,0.5122705698013306,0.19964507222175598
63,0.7936221957206726,1.816298007965088,1.7313177585601807,0.06729331612586975,0.017686918377876282,0.6098727583885193,0.14478720724582672
64,0.765440821647644,1.5859626531600952,1.4988813400268555,0.06910210102796555,0.017979273572564125,0.6198438405990601,0.15853969752788544
65,0.7617679834365845,1.5418697595596313,1.4598467350006104,0.06424976885318756,0.01777324452996254,0.7369208931922913,0.286118745803833
66,0.8757754564285278,2.352388381958008,2.269153594970703,0.0652223750948906,0.018012573942542076,0.862969160079956,0.448214054107666
67,0.8195475935935974,1.3543399572372437,1.2729617357254028,0.06389699131250381,0.017481215298175812,0.6479445695877075,0.19378629326820374
68,0.6087827086448669,1.458911657333374,1.3740935325622559,0.06717059016227722,0.017647502943873405,0.7390482425689697,0.20667150616645813
69,0.7820799350738525,2.4013895988464355,2.31876540184021,0.06488852947950363,0.01773572713136673,0.8755367994308472,0.38693439960479736
70,0.5282352566719055,2.2796144485473633,2.1972098350524902,0.0652814731001854,0.017123235389590263,0.7555818557739258,0.1666177213191986
71,0.8462644219398499,2.8757357597351074,2.791426181793213,0.06592903286218643,0.018380675464868546,0.8712685108184814,0.4101768434047699
72,0.8442826867103577,1.658084750175476,1.5715724229812622,0.06810952723026276,0.018402796238660812,0.7473971843719482,0.2784612774848938
73,0.7632690072059631,3.508016347885132,3.424534559249878,0.06525542587041855,0.018226346001029015,0.8801574110984802,0.3804614245891571
74,0.6187241673469543,2.7095723152160645,2.628753423690796,0.06315707415342331,0.017661863937973976,0.8928177356719971,0.3361329436302185
75,0.8634557127952576,1.474051594734192,1.3878259658813477,0.06841836124658585,0.017807232216000557,0.5643633604049683,0.11612305045127869
76,0.6506713628768921,1.7932873964309692,1.7126412391662598,0.06285341829061508,0.017792722210288048,0.7203377485275269,0.1716565191745758
77,0.6601449251174927,2.3000082969665527,2.217597007751465,0.06443493068218231,0.017976362258195877,0.8370510935783386,0.32570064067840576
78,0.6843987107276917,2.3826706409454346,2.2996177673339844,0.06495644152164459,0.01809643767774105,0.843334972858429,0.33483123779296875
79,0.5270140171051025,1.5907498598098755,1.5071923732757568,0.06635905057191849,0.0171984676271677,0.7933316230773926,0.16097497940063477
80,0.5809942483901978,2.281005382537842,2.1929636001586914,0.06980534642934799,0.018236344680190086,0.7708377838134766,0.20719122886657715
81,0.9575858116149902,1.825162649154663,1.7392578125,0.06750181317329407,0.018403077498078346,0.5503784418106079,0.11132699251174927
82,0.6436393857002258,1.6831316947937012,1.599045753479004,0.06593000143766403,0.0181558970361948,0.7335258722305298,0.21064642071723938
83,0.4452532231807709,2.2529637813568115,2.1705546379089355,0.0646069273352623,0.017802130430936813,0.8350221514701843,0.17978274822235107
84,0.5588979721069336,1.9230427742004395,1.840095043182373,0.06444774568080902,0.018499914556741714,0.7677534818649292,0.17471671104431152
85,0.5834517478942871,1.6375904083251953,1.5529910326004028,0.066740982234478,0.017858430743217468,0.7378336787223816,0.1691250205039978
86,0.6900953054428101,2.0877699851989746,2.005218982696533,0.06486349552869797,0.01768748089671135,0.6839956641197205,0.1585105061531067
87,0.529773473739624,1.9167242050170898,1.835819959640503,0.06289104372262955,0.018013298511505127,0.8222566246986389,0.22647616267204285
88,0.5732696652412415,2.4741175174713135,2.388352394104004,0.06790786236524582,0.01785721816122532,0.8351099491119385,0.2714061737060547
89,0.5724647045135498,2.2037336826324463,2.1225271224975586,0.06340723484754562,0.01779944822192192,0.8508603572845459,0.2697252035140991
90,0.5885061025619507,2.5126535892486572,2.4286770820617676,0.06607945263385773,0.01789717562496662,0.9553641080856323,0.3251796364784241
91,0.509406566619873,2.063478708267212,1.9801768064498901,0.06495615094900131,0.018345855176448822,0.8117091655731201,0.18724152445793152
92,0.6462080478668213,2.4962964057922363,2.413616180419922,0.0647532269358635,0.01792686991393566,0.867256760597229,0.3144136369228363
93,0.6360626220703125,2.1367862224578857,2.055229663848877,0.06358709931373596,0.017969369888305664,0.7467510104179382,0.18370729684829712
94,0.4676770865917206,2.8436057567596436,2.7625184059143066,0.06374430656433105,0.017342956736683846,0.8776707053184509,0.2075018733739853
95,0.7925952076911926,1.901999831199646,1.8183469772338867,0.06553195416927338,0.01812082901597023,0.6001176238059998,0.07875862717628479
96,0.6611722111701965,2.654071569442749,2.571964740753174,0.06447584182024002,0.017630936577916145,0.7509320378303528,0.2084810733795166
97,0.5152260065078735,2.539919853210449,2.4592647552490234,0.06333525478839874,0.01731986366212368,0.8379315137863159,0.23770779371261597
98,0.48583900928497314,1.961814045906067,1.880150318145752,0.06376088410615921,0.017902810126543045,0.8000394105911255,0.11390186846256256
99,1.3304469585418701,2.136636734008789,2.0533382892608643,0.0655812993645668,0.01771717332303524,0.43132513761520386,0.03852573409676552
100,0.5672279596328735,2.958793878555298,2.8774497509002686,0.06345071643590927,0.0178932324051857,0.8332391977310181,0.24636024236679077
101,1.0547246932983398,3.360837936401367,3.278329849243164,0.06505930423736572,0.01744895428419113,0.8899257183074951,0.40668535232543945
102,0.7573673725128174,2.2272846698760986,2.142874240875244,0.06634584814310074,0.01806454174220562,0.7204031944274902,0.19278652966022491
103,0.5003529787063599,3.1521847248077393,3.0645394325256348,0.07022954523563385,0.01741565205156803,0.7846505045890808,0.14383861422538757
104,0.6781322360038757,3.360804319381714,3.2757842540740967,0.06647299975156784,0.01854698546230793,0.9189819693565369,0.3422858715057373
105,0.4979475140571594,1.6316750049591064,1.5464553833007812,0.06762995570898056,0.017589686438441277,0.8076525330543518,0.1495969295501709
106,0.6274978518486023,3.2521326541900635,3.1728458404541016,0.061578936874866486,0.017707746475934982,0.8264454007148743,0.23962491750717163
107,0.44024205207824707,2.046072244644165,1.9613674879074097,0.06667795777320862,0.018026819452643394,0.8581168055534363,0.17437396943569183
108,0.5257508158683777,1.956597924232483,1.8726658821105957,0.06573835015296936,0.01819377765059471,0.8352565765380859,0.19236376881599426
109,0.5629755258560181,4.272666931152344,4.187344551086426,0.06687865406274796,0.018443601205945015,0.9284222722053528,0.27814555168151855
110,0.5631638765335083,2.498194932937622,2.4136977195739746,0.06646839529275894,0.018028728663921356,0.7816393971443176,0.1753995269536972
111,0.4618980288505554,2.1774685382843018,2.096336603164673,0.06299664825201035,0.018135374411940575,0.872934103012085,0.20210285484790802
112,0.39105021953582764,2.784791946411133,2.700577735900879,0.06634163111448288,0.017872655764222145,0.8249520063400269,0.13583675026893616
113,0.5350174903869629,1.3013200759887695,1.2153606414794922,0.06843581050634384,0.01752360165119171,0.6883977651596069,0.03264610841870308
114,0.5157028436660767,2.978048086166382,2.8916373252868652,0.0683404952287674,0.01807025447487831,0.8776428699493408,0.1849769949913025
115,0.6169508099555969,2.9687306880950928,2.88671612739563,0.06469719856977463,0.017317360267043114,0.6748828291893005,0.058496806770563126
116,0.5797405242919922,2.490098476409912,2.4036262035369873,0.06800217926502228,0.018469972535967827,0.7478806972503662,0.12038465589284897
117,0.3700372576713562,2.5984108448028564,2.5141477584838867,0.06646306812763214,0.01780015043914318,0.8880684971809387,0.18090373277664185
118,1.2047585248947144,2.300527572631836,2.22019362449646,0.06319602578878403,0.017137939110398293,0.47330808639526367,0.03279174119234085
119,0.8107964992523193,2.8351316452026367,2.75091814994812,0.06661362200975418,0.01759975589811802,0.8092024326324463,0.2754151225090027
120,0.43049702048301697,2.7797017097473145,2.6943392753601074,0.06800790131092072,0.017354484647512436,0.8213865756988525,0.10060913860797882
121,0.3953331708908081,1.9945210218429565,1.9118034839630127,0.06500190496444702,0.017715556547045708,0.9057745933532715,0.20622113347053528
122,0.9731042981147766,3.759626626968384,3.680389404296875,0.062166977673769,0.0170703437179327,0.9010583162307739,0.3888661861419678
123,0.43218696117401123,3.8451576232910156,3.7638449668884277,0.06383837759494781,0.017474090680480003,0.8898352384567261,0.18754802644252777
124,0.35280871391296387,2.7438642978668213,2.6646080017089844,0.06163690239191055,0.017619358375668526,0.8390791416168213,0.09608359634876251
125,0.445568323135376,2.225642681121826,2.139145851135254,0.06852015107870102,0.01797664165496826,0.9324289560317993,0.2300511598587036
126,0.549967348575592,4.824376583099365,4.7401275634765625,0.06666413694620132,0.017584703862667084,0.9460859298706055,0.3199889063835144
127,0.7643795013427734,4.8618669509887695,4.77935791015625,0.06516461074352264,0.017344506457448006,0.923080563545227,0.3171485662460327
128,0.5291751027107239,3.517530918121338,3.437385082244873,0.06284523755311966,0.017300669103860855,0.9290022850036621,0.29143428802490234
129,0.29207324981689453,2.791224479675293,2.7075679302215576,0.06579495966434479,0.01786167174577713,0.9262706637382507,0.1207284927368164
130,0.42337244749069214,2.9999003410339355,2.9179558753967285,0.0648433268070221,0.017100950703024864,0.845661997795105,0.14467361569404602
131,0.33697083592414856,3.087214231491089,3.007179021835327,0.062492843717336655,0.01754237711429596,0.8984091281890869,0.16033148765563965
132,0.30500489473342896,1.866654634475708,1.785975456237793,0.06344325095415115,0.017235849052667618,0.874517560005188,0.11090491712093353
133,0.5360873341560364,3.8593831062316895,3.7761459350585938,0.06518428772687912,0.018052902072668076,0.9179304838180542,0.24039746820926666
134,0.47258836030960083,3.6928210258483887,3.6097307205200195,0.06530948728322983,0.017780737951397896,0.9190698862075806,0.2250627875328064
135,0.3863001763820648,2.851102828979492,2.7710700035095215,0.06225519999861717,0.0177775751799345,0.9397422075271606,0.2050504833459854
136,0.8119592666625977,2.3168094158172607,2.2286150455474854,0.06975395977497101,0.01844041422009468,0.5699057579040527,0.016447391360998154
137,0.4811825156211853,4.509221076965332,4.427268981933594,0.06425895541906357,0.01769302599132061,0.9370540976524353,0.2597498893737793
138,0.39382755756378174,3.194812059402466,3.11203670501709,0.06524859368801117,0.01752680540084839,0.9480115175247192,0.1908864974975586
139,0.6048943996429443,1.1322872638702393,1.051774263381958,0.06304486840963364,0.01746811531484127,0.7668195962905884,0.1741212010383606
140,0.4078485369682312,3.016211986541748,2.935323476791382,0.06327944248914719,0.01760905794799328,0.8401482701301575,0.12989071011543274
141,0.2830479145050049,3.913482666015625,3.8344264030456543,0.06141803786158562,0.017638247460126877,0.8342947959899902,0.053724829107522964
142,0.39545533061027527,4.078250885009766,4.0007405281066895,0.06001857668161392,0.01749158464372158,0.9373420476913452,0.19158917665481567
143,0.27117663621902466,3.775883674621582,3.6915018558502197,0.066343754529953,0.01803811639547348,0.85894376039505,0.059080228209495544
144,0.7322922348976135,4.288595199584961,4.203839302062988,0.06691387295722961,0.01784171722829342,0.8662595152854919,0.2616918087005615
145,0.23787954449653625,2.966975450515747,2.879699945449829,0.0695839673280716,0.01769161783158779,0.8463676571846008,0.035625159740448
146,0.4243125915527344,4.541314601898193,4.456994533538818,0.06612216681241989,0.018198203295469284,0.9731193780899048,0.24773822724819183
147,0.2562482953071594,3.8630874156951904,3.780820846557617,0.0647137388586998,0.01755283586680889,0.9220242500305176,0.09614413976669312
148,0.4973565638065338,4.173635959625244,4.093277931213379,0.06322214007377625,0.017136115580797195,0.8537636399269104,0.16808362305164337
149,0.2885291874408722,2.7889692783355713,2.7074356079101562,0.06374000012874603,0.01779373362660408,0.8789796233177185,0.10549941658973694
150,0.31004464626312256,3.0246174335479736,2.941537857055664,0.0655822828412056,0.017497407272458076,0.9050673842430115,0.16113120317459106
151,0.32513582706451416,2.601457357406616,2.5170795917510986,0.06650876253843307,0.017868993803858757,0.8192939162254333,0.05926100164651871
152,0.30975764989852905,3.4922876358032227,3.4100613594055176,0.06508772820234299,0.017138469964265823,0.9599573612213135,0.19459685683250427
153,0.34713783860206604,2.324251413345337,2.2414345741271973,0.06498705595731735,0.017829978838562965,0.8499398231506348,0.10943242907524109
154,0.7526417374610901,4.788647651672363,4.70792293548584,0.06321506202220917,0.017509276047348976,0.9973875284194946,0.3602648377418518
155,0.43036332726478577,5.002929210662842,4.919643878936768,0.06529505550861359,0.017990339547395706,0.9713201522827148,0.2566787302494049
156,0.28854793310165405,3.7083961963653564,3.62448787689209,0.06574328243732452,0.018165212124586105,0.8234853744506836,0.02860899455845356
157,0.4098818600177765,3.897886276245117,3.813277244567871,0.06723430752754211,0.017374752089381218,0.7876217365264893,0.044555727392435074
158,0.37825465202331543,3.4317071437835693,3.3484816551208496,0.06544455885887146,0.017781101167201996,0.783603310585022,0.06375521421432495
159,0.3110606074333191,3.950446844100952,3.867339849472046,0.0654861107468605,0.017620835453271866,0.9744605422019958,0.20751798152923584
160,0.40416204929351807,2.43853759765625,2.3574163913726807,0.0634370669722557,0.017684193328022957,0.7660613656044006,0.05292292684316635
161,0.5620884895324707,3.747255325317383,3.6647019386291504,0.06490854173898697,0.017644895240664482,0.9618306159973145,0.3051406443119049
162,0.675788402557373,4.021849155426025,3.9371700286865234,0.06675788015127182,0.017921453341841698,0.69181227684021,0.014719299972057343
163,0.5793584585189819,5.408734321594238,5.325827598571777,0.06486639380455017,0.01804000698029995,0.9692260026931763,0.243478924036026
164,0.3326302766799927,4.485145568847656,4.4027628898620605,0.065040223300457,0.01734250970184803,0.9107866287231445,0.12032805383205414
165,0.3386896550655365,4.3317461013793945,4.250855445861816,0.06336291879415512,0.017527533695101738,0.8436388373374939,0.06567950546741486
166,0.26382189989089966,3.201117515563965,3.1201670169830322,0.06317226588726044,0.017778046429157257,0.8737714290618896,0.0711255669593811
167,0.2729184329509735,3.1298043727874756,3.049548864364624,0.062629833817482,0.017625601962208748,0.8807405233383179,0.0984196588397026
168,0.19688603281974792,3.6615402698516846,3.5786356925964355,0.06506719440221786,0.01783723197877407,0.8939527273178101,0.05092189460992813
169,0.315792977809906,3.1984777450561523,3.113734722137451,0.06643815338611603,0.01830477826297283,0.8647511601448059,0.07424598932266235
170,0.44250279664993286,4.261170864105225,4.178481101989746,0.06538855284452438,0.01730092614889145,0.887999415397644,0.1433964967727661
171,0.49447759985923767,3.0015199184417725,2.9172909259796143,0.06629592925310135,0.017933204770088196,0.7705942392349243,0.04792442545294762
172,0.4981660842895508,3.513400077819824,3.430387020111084,0.06506185978651047,0.01795126497745514,0.7598159313201904,0.06859444081783295
173,0.40560340881347656,4.633786678314209,4.553693771362305,0.06289156526327133,0.017201289534568787,0.8085556626319885,0.05307900160551071
174,0.5210686922073364,5.095832824707031,5.016423225402832,0.06183991581201553,0.017569346353411674,0.9769589900970459,0.24514424800872803
175,0.5787739753723145,3.7501533031463623,3.6668012142181396,0.0657210648059845,0.01763097010552883,0.7806111574172974,0.15528236329555511
176,0.2051246613264084,4.275762557983398,4.195796966552734,0.06266651302576065,0.017299318686127663,0.9466766715049744,0.10862046480178833
177,0.18510998785495758,4.221220016479492,4.141298294067383,0.062464386224746704,0.017457621172070503,0.9065988659858704,0.05516142025589943
178,0.46601632237434387,5.049336910247803,4.970578193664551,0.061345506459474564,0.017413031309843063,0.9696907997131348,0.21903598308563232
179,0.3604534864425659,4.703702449798584,4.622835159301758,0.06368236243724823,0.017184734344482422,0.9150056838989258,0.1167997196316719
180,0.20648260414600372,2.932156562805176,2.84995174407959,0.06416519731283188,0.018039748072624207,0.881568193435669,0.04211384430527687
181,0.17316538095474243,4.676907062530518,4.593358993530273,0.06567279249429703,0.01787496544420719,0.9727737903594971,0.10803010314702988
182,0.5346273183822632,2.224285125732422,2.143172025680542,0.06386923044919968,0.017243770882487297,0.7938653230667114,0.09659519791603088
183,0.15126609802246094,3.64152455329895,3.5579283237457275,0.06542383879423141,0.018172619864344597,0.9291269779205322,0.0640401616692543
184,0.5739900469779968,2.9368460178375244,2.8549022674560547,0.06445357948541641,0.017490265890955925,0.7942987680435181,0.13232770562171936
185,0.30842241644859314,5.82761812210083,5.7445173263549805,0.06543990224599838,0.017661234363913536,0.977980375289917,0.1908615380525589
186,0.236904114484787,4.307694911956787,4.225481033325195,0.06534125655889511,0.016872601583600044,0.9877264499664307,0.1190190464258194
187,0.18999189138412476,3.9521946907043457,3.8706583976745605,0.06401362270116806,0.017522579059004784,0.9341647028923035,0.09184978157281876
188,0.270038366317749,4.379485130310059,4.2951788902282715,0.06669779121875763,0.017608506605029106,0.9928581118583679,0.1766347587108612
189,0.15717996656894684,3.8138599395751953,3.734625816345215,0.06204335764050484,0.0171906016767025,0.9576926231384277,0.0900820642709732
190,0.5854083895683289,1.8195163011550903,1.7400391101837158,0.06198206543922424,0.017495186999440193,0.6869158744812012,0.00675810594111681
191,0.15141962468624115,5.1204705238342285,5.036055564880371,0.06663099676370621,0.017783990129828453,0.9408272504806519,0.06258144229650497
192,0.23488867282867432,4.821836948394775,4.739104270935059,0.06524200737476349,0.01749107800424099,0.9115668535232544,0.07295961678028107
193,0.2834896445274353,4.732678413391113,4.6457133293151855,0.06921683996915817,0.01774846389889717,0.9244717955589294,0.12273131310939789
194,0.271059513092041,4.2473673820495605,4.165729999542236,0.06369826197624207,0.01793910562992096,0.8900697827339172,0.0817081406712532
195,0.3609403967857361,3.7087533473968506,3.6278090476989746,0.06385175883769989,0.017092430964112282,0.7775915861129761,0.02144481986761093
196,0.15738847851753235,4.461103439331055,4.379889488220215,0.0637093111872673,0.01750466227531433,0.9243520498275757,0.045267872512340546
197,0.2639549970626831,4.564568519592285,4.48441219329834,0.06322942674160004,0.016926545649766922,0.8581037521362305,0.04441385716199875
198,0.22704032063484192,4.1696319580078125,4.089700698852539,0.06298112124204636,0.016950340941548347,0.9016631841659546,0.05767720937728882
199,0.6962231993675232,2.458784580230713,2.3772807121276855,0.06462673842906952,0.016877178102731705,0.6306570172309875,0.020726021379232407
200,0.5813750624656677,2.958892345428467,2.8793976306915283,0.06179935857653618,0.017695529386401176,0.6815162301063538,0.015174231491982937
