epoch,D_loss,G_loss,D_real,D_fake
1,0.7167800664901733,1.6432479619979858,0.7767274975776672,0.35334986448287964
2,1.2757704257965088,0.9793733954429626,0.520492672920227,0.4259433150291443
3,1.1427242755889893,1.079542875289917,0.5963596701622009,0.4318816661834717
4,1.2161328792572021,0.9378124475479126,0.5578498840332031,0.4580893814563751
5,1.1878843307495117,0.8923653960227966,0.6107009649276733,0.47067728638648987
6,1.2438511848449707,0.9480077028274536,0.5569248199462891,0.46116429567337036
7,1.2775191068649292,0.923516035079956,0.4829117953777313,0.3688213527202606
8,1.0168840885162354,1.2188094854354858,0.6596194505691528,0.39846301078796387
9,1.1813111305236816,0.9429642558097839,0.5887352228164673,0.441842257976532
10,1.1243447065353394,0.9665133953094482,0.6524949669837952,0.4653799533843994
11,1.5459545850753784,1.4735934734344482,0.6457797884941101,0.6043288707733154
12,1.2944200038909912,1.2794852256774902,0.5684878826141357,0.4637705385684967
13,0.8815129399299622,1.4187653064727783,0.6649872064590454,0.3360750675201416
14,1.087490200996399,1.3801347017288208,0.6847219467163086,0.4407999515533447
15,1.3148717880249023,1.427645206451416,0.5752344131469727,0.4543308615684509
16,0.9284526109695435,1.359978437423706,0.8100194931030273,0.4690837860107422
17,1.0023150444030762,1.2511554956436157,0.6805756092071533,0.4141279458999634
18,1.4476702213287354,1.3810919523239136,0.40523430705070496,0.33137840032577515
19,0.8171943426132202,1.7952228784561157,0.8208516240119934,0.42789360880851746
20,0.9497836232185364,1.0178686380386353,0.5376970767974854,0.1968194544315338
21,1.138620138168335,1.1633304357528687,0.5299616456031799,0.3236042857170105
22,0.9678516983985901,1.3158760070800781,0.7279688119888306,0.4054785668849945
23,0.8691012859344482,1.6243420839309692,0.6200348734855652,0.24537576735019684
24,0.6875640749931335,1.60722017288208,0.7426513433456421,0.28880512714385986
25,0.9196130633354187,1.4096550941467285,0.6352906823158264,0.28583434224128723
26,0.9667342305183411,1.4087059497833252,0.6960196495056152,0.3915137052536011
27,0.7941290140151978,1.506973385810852,0.7522857189178467,0.3426884114742279
28,0.8587868809700012,1.472092866897583,0.7215801477432251,0.34210509061813354
29,0.851603627204895,1.7227028608322144,0.7373765707015991,0.3327639698982239
30,0.843538761138916,1.235846996307373,0.7091629505157471,0.29589664936065674
31,0.7944756746292114,1.6128602027893066,0.6464574933052063,0.1886082887649536
32,1.0142196416854858,1.1280338764190674,0.5830506682395935,0.22341057658195496
33,0.7201634645462036,1.8071043491363525,0.6591567993164062,0.1615009903907776
34,1.104123592376709,2.0707812309265137,0.725690484046936,0.41956788301467896
35,0.999569833278656,0.9404071569442749,0.546200156211853,0.18820394575595856
36,1.023520588874817,1.0791618824005127,0.5173745155334473,0.19152283668518066
37,0.9804965257644653,0.8327640295028687,0.5264639854431152,0.13962961733341217
38,0.6271036863327026,1.8849413394927979,0.7768195867538452,0.25571000576019287
39,0.9837623238563538,1.5751895904541016,0.7298675179481506,0.39863649010658264
40,0.8538694381713867,1.99261474609375,0.7646023035049438,0.3731275796890259
41,1.0562937259674072,1.6921942234039307,0.46688899397850037,0.154643714427948
42,0.8707672953605652,0.990270733833313,0.6152628660202026,0.23493368923664093
