epoch,D_loss,G_loss,D_real,D_fake
1,1.4338105916976929,1.8496021032333374,0.6684889793395996,0.606552243232727
2,0.9345206618309021,1.1152509450912476,0.6510273218154907,0.33702799677848816
3,1.150963544845581,1.155362844467163,0.5498793125152588,0.3916652798652649
4,1.274549961090088,1.3818280696868896,0.5908071398735046,0.48497217893600464
5,1.2136284112930298,1.0332428216934204,0.5296466946601868,0.41047120094299316
6,1.4965059757232666,1.1972405910491943,0.5435165762901306,0.5038849711418152
7,1.2523648738861084,0.9753913283348083,0.6729642152786255,0.5237562656402588
8,1.197258710861206,1.398551344871521,0.6607123613357544,0.44754326343536377
9,1.2049109935760498,1.015098214149475,0.5594369769096375,0.41945672035217285
10,1.151426076889038,1.2955389022827148,0.5993563532829285,0.4111328721046448
11,1.1391017436981201,1.2075130939483643,0.603439450263977,0.42746150493621826
12,0.993877649307251,1.5884699821472168,0.7406444549560547,0.4629226326942444
13,0.7727978229522705,1.4227488040924072,0.7716373801231384,0.3673439621925354
14,1.1362625360488892,1.2683039903640747,0.5387334823608398,0.3128851056098938
15,0.800967812538147,1.4402996301651,0.7267730832099915,0.33794522285461426
16,1.0015088319778442,1.209053874015808,0.6459326148033142,0.382062166929245
17,0.8766250014305115,1.324059009552002,0.6889392733573914,0.32536908984184265
18,1.1487500667572021,1.1867382526397705,0.6078047156333923,0.38195866346359253
19,1.1282674074172974,1.6159542798995972,0.7155307531356812,0.48701030015945435
20,0.6100308895111084,1.709632396697998,0.791047990322113,0.2725072503089905
21,0.902714729309082,1.6650640964508057,0.7062342166900635,0.36239778995513916
22,1.0890296697616577,1.600989818572998,0.7390619516372681,0.489991158246994
23,0.9466310143470764,1.4524741172790527,0.8385373950004578,0.49586254358291626
24,0.9166815876960754,2.0255966186523438,0.8375595211982727,0.4445441961288452
25,1.204965353012085,1.3183412551879883,0.45789089798927307,0.1398005187511444
26,0.6169975996017456,1.3623998165130615,0.7698683738708496,0.24712151288986206
27,0.6258217096328735,1.879710078239441,0.778601884841919,0.2592054605484009
28,0.8791394233703613,1.7814421653747559,0.6225590705871582,0.14548169076442719
29,0.43851199746131897,2.2929928302764893,0.9261715412139893,0.24726007878780365
30,0.6410638093948364,1.4795517921447754,0.7088435888290405,0.10788287222385406
31,1.0520974397659302,1.7762713432312012,0.8942210674285889,0.5306805372238159
32,0.8469740748405457,2.6903045177459717,0.8929427266120911,0.46002140641212463
33,0.551733672618866,2.629465103149414,0.9155271053314209,0.2867700457572937
34,0.7075386047363281,2.1144700050354004,0.7451961636543274,0.18599270284175873
35,0.48166424036026,2.4303433895111084,0.8805583119392395,0.2305285781621933
36,0.7079474329948425,2.018453598022461,0.7748078107833862,0.23669052124023438
37,0.5913105010986328,1.6622304916381836,0.7745110392570496,0.2322743535041809
38,0.889562726020813,1.734715223312378,0.6913778781890869,0.2847367823123932
39,1.9794657230377197,3.2225985527038574,0.3041214942932129,0.03033287450671196
40,0.6808242797851562,2.242520809173584,0.7748436331748962,0.2356191724538803
41,0.7477161288261414,2.7471976280212402,0.9065126180648804,0.4127020239830017
42,0.7148343324661255,1.8519266843795776,0.7024182081222534,0.16427841782569885
43,0.6088991761207581,2.5159592628479004,0.7580302953720093,0.17534573376178741
44,1.0288962125778198,2.6951346397399902,0.48933568596839905,0.07694406062364578
45,1.3952147960662842,3.4841089248657227,0.9014301896095276,0.5949326753616333
46,0.696648359298706,2.359917163848877,0.8772481679916382,0.3707132339477539
47,0.6358683109283447,1.7808895111083984,0.7141954898834229,0.17947594821453094
48,0.5662127137184143,1.5214600563049316,0.7467560172080994,0.14610782265663147
49,0.9136496186256409,1.7912076711654663,0.7279460430145264,0.2981189787387848
50,0.9545972347259521,0.9298409223556519,0.7367614507675171,0.38425129652023315
51,0.8756452202796936,2.048229217529297,0.798187255859375,0.40055084228515625
52,0.5427290201187134,1.5435709953308105,0.8418296575546265,0.26203620433807373
53,0.7281614542007446,0.9945718050003052,0.7272805571556091,0.2604292929172516
54,0.8235349655151367,2.7862448692321777,0.7404234409332275,0.3106584846973419
55,0.6144254803657532,1.431639313697815,0.7283627986907959,0.17856571078300476
56,0.8072981834411621,2.0753962993621826,0.7429531812667847,0.3064277172088623
57,1.065009355545044,2.347271203994751,0.9547228813171387,0.5504698753356934
58,0.7821682691574097,1.4210960865020752,0.6815651059150696,0.2661862373352051
59,0.6666427850723267,1.7595676183700562,0.8233643770217896,0.3038942217826843
60,0.8648743033409119,2.9694266319274902,0.8646966218948364,0.4205680191516876
61,0.7622572183609009,1.6465091705322266,0.8055567741394043,0.31514808535575867
62,0.7360830307006836,2.023716926574707,0.8450753688812256,0.34124159812927246
