epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
1,0.6912207007408142,0.92959064245224,0.861385703086853,-0.9149645566940308,1.028998613357544,-1.1788604259490967
2,1.009278655052185,1.1435465812683105,1.0238752365112305,-0.35846659541130066,0.8153437376022339,-1.8674520254135132
3,1.9714891910552979,-0.32539546489715576,0.35009145736694336,0.32158055901527405,0.261979877948761,0.5354601144790649
4,1.7093642950057983,0.07040805369615555,-0.07346949726343155,-0.3735984265804291,0.13661113381385803,0.017716163769364357
5,2.0413496494293213,0.8284323215484619,-0.6156572699546814,-0.5839653611183167,-0.4261137843132019,-0.7558096647262573
6,1.977542757987976,0.03244496136903763,-0.1702425628900528,-0.19993633031845093,0.09210433810949326,-0.08508281409740448
7,1.7809189558029175,-0.1267687976360321,-0.1510315239429474,-0.4128904938697815,0.280767023563385,0.11549396067857742
8,1.563652753829956,0.6303879022598267,0.42261162400245667,-0.05838394910097122,-0.08310042321681976,-0.14637723565101624
9,1.5290149450302124,-0.22151406109333038,0.07994356006383896,-0.41710254549980164,0.34146296977996826,-0.3116459250450134
10,1.7243163585662842,0.5840249061584473,-0.23740583658218384,-0.5769295692443848,-0.1492941975593567,-0.34103626012802124
11,1.6826251745224,-0.15569192171096802,-0.019221417605876923,-0.3611856997013092,0.5206823348999023,-0.648491382598877
12,1.6317238807678223,0.375082403421402,-0.2997640371322632,-0.8073762655258179,0.07681933045387268,-0.5946862697601318
13,1.6098830699920654,0.2630646824836731,0.5884144306182861,0.1432761251926422,0.25328490138053894,-0.7357585430145264
14,1.5812249183654785,0.04263767600059509,0.33942145109176636,-0.14314985275268555,0.3074667155742645,-0.07526496052742004
15,1.7585080862045288,-0.2164393663406372,0.9243422150611877,0.47584331035614014,0.51002436876297,-0.22711308300495148
16,1.2721023559570312,0.8009030818939209,0.4591420888900757,-0.34355199337005615,-0.5418373942375183,-0.9406042098999023
17,1.458906888961792,-0.17705793678760529,0.10750071704387665,-0.5250682234764099,0.7214980125427246,0.14113597571849823
18,1.8203644752502441,0.15852457284927368,0.250806599855423,0.026531297713518143,0.27644455432891846,-0.001540590077638626
19,1.5417237281799316,0.3429642915725708,0.5456907749176025,0.005802610889077187,0.24425210058689117,-0.5719538927078247
20,1.6710745096206665,0.4639434516429901,1.2335009574890137,0.5187686085700989,0.41262805461883545,-0.6786053776741028
21,1.5001710653305054,-0.02630944363772869,0.4983014464378357,-0.04140254855155945,0.8451287746429443,0.03204670548439026
22,1.5804743766784668,-0.31655898690223694,0.46294543147087097,-0.01780184544622898,0.23006920516490936,-0.3691287040710449
23,1.208292007446289,0.9963064193725586,0.4802357256412506,-0.4329364001750946,-0.4173685908317566,-0.891739010810852
24,1.6679338216781616,-0.06776797771453857,0.46663594245910645,0.0342831015586853,0.15488073229789734,-0.3137786388397217
25,1.4833204746246338,0.6100545525550842,0.310470312833786,-0.3368784487247467,-0.4257105588912964,-0.8543751835823059
26,1.2906653881072998,0.27552667260169983,0.7206144332885742,-0.11761026084423065,0.4996563494205475,0.01467442512512207
27,1.830984115600586,0.258755624294281,-0.649067759513855,-1.1704635620117188,0.09380799531936646,-0.5162026882171631
28,1.460242748260498,0.6554897427558899,0.8000180125236511,0.1289045214653015,-0.14574380218982697,-0.7670896053314209
29,1.5098493099212646,0.38126176595687866,-0.17645975947380066,-0.7783500552177429,0.36428993940353394,0.0777064710855484
30,1.2747468948364258,0.3769941031932831,0.321888267993927,-0.5073415637016296,-0.09524199366569519,-0.22975975275039673
31,1.7796730995178223,0.2256089746952057,0.45726561546325684,0.12674610316753387,0.3320941627025604,-0.34752756357192993
32,1.3531594276428223,0.6292815804481506,0.36285871267318726,-0.36376118659973145,-0.0448518767952919,-0.44376546144485474
33,1.4348385334014893,0.16911309957504272,-0.03143177554011345,-0.7599133253097534,0.3600335419178009,-0.591711163520813
34,1.5000563859939575,0.747668445110321,0.4298081398010254,-0.10961863398551941,-0.030770808458328247,-0.7340185642242432
35,1.4945141077041626,0.44663840532302856,0.3240959048271179,-0.2399299144744873,-0.05654740706086159,-0.8462840914726257
36,1.3243545293807983,-0.07510612905025482,0.3863377571105957,-0.4072630703449249,0.5347115993499756,-0.010734625160694122
37,1.5632902383804321,0.8192912340164185,0.6172438859939575,0.05435432121157646,-0.4025745391845703,-1.2349714040756226
38,1.4314625263214111,0.6194608807563782,0.44101932644844055,-0.287250280380249,-0.14426878094673157,-0.6389224529266357
39,1.6654776334762573,0.2559703290462494,0.5580896735191345,0.1829443722963333,0.17376449704170227,-0.5599517822265625
40,1.5683395862579346,0.4400683343410492,0.4392855167388916,-0.10967020690441132,0.39853814244270325,-0.3630144000053406
41,1.585127353668213,0.4914891719818115,0.1681300550699234,-0.39146775007247925,0.2129027396440506,-0.595171332359314
42,1.4221587181091309,-0.14152348041534424,0.675439715385437,-0.015529140830039978,0.8272405862808228,-0.24299676716327667
43,1.7404481172561646,0.15416567027568817,-0.13008537888526917,-0.47446882724761963,0.0971074253320694,-0.43620118498802185
44,1.4553848505020142,0.5425958633422852,0.5023739337921143,-0.1101001426577568,-0.42932114005088806,-0.8493273258209229
45,1.5276710987091064,0.24054645001888275,0.6283606290817261,0.0326707661151886,0.3507195711135864,-0.7468676567077637
46,1.5349993705749512,-0.1628604233264923,-0.0021148473024368286,-0.5434757471084595,0.3562949299812317,-0.4885101318359375
47,1.485865592956543,0.6712038516998291,0.7488222122192383,0.14664208889007568,-0.35846927762031555,-0.7240829467773438
48,1.929146409034729,0.1824275702238083,0.735015869140625,0.5348289012908936,0.42038077116012573,-0.5068113803863525
49,1.6279182434082031,0.17023344337940216,0.8722385764122009,0.32138490676879883,0.24023699760437012,-0.08955506235361099
50,1.556414246559143,0.7436139583587646,1.0633137226104736,0.37691643834114075,-0.022802012041211128,-0.9940580129623413
51,1.6788790225982666,-0.25148603320121765,-0.25024673342704773,-0.7716468572616577,0.5456618070602417,-0.39539384841918945
52,1.5740858316421509,0.39644137024879456,0.6315621137619019,0.03957715258002281,0.09316342324018478,-0.37477701902389526
53,1.6950043439865112,0.2555779218673706,0.406277596950531,-0.031910981982946396,0.23437359929084778,-0.23205986618995667
54,1.6855427026748657,0.48451828956604004,0.5436944961547852,0.10450795292854309,-0.02648022025823593,-0.7882785797119141
55,1.718339204788208,-0.5891658067703247,0.3871636390686035,0.030409902334213257,0.641815721988678,0.27267321944236755
56,1.4189019203186035,0.6556429862976074,0.6038739681243896,-0.11815808713436127,-0.161494180560112,-0.8428849577903748
57,1.2804101705551147,-0.26053184270858765,0.10518892109394073,-0.7288835048675537,0.8331191539764404,0.16391827166080475
58,1.380605936050415,0.33524173498153687,0.3297039270401001,-0.4271202087402344,-0.010113896802067757,-0.2878381907939911
59,1.6455295085906982,0.12997838854789734,-0.4187852740287781,-0.9557594656944275,0.30556991696357727,-0.16579557955265045
60,1.4678692817687988,0.2930334806442261,0.16122102737426758,-0.4743785262107849,0.16437089443206787,-0.6289136409759521
61,1.698901891708374,0.3094078302383423,-0.35471993684768677,-0.8430637717247009,0.1696886420249939,-0.5215348601341248
62,1.4837024211883545,0.24476313591003418,-0.17990143597126007,-0.9073687791824341,0.3539488613605499,-0.3249872326850891
63,1.590330958366394,0.2541610598564148,0.03751961886882782,-0.5164746642112732,-0.2206384390592575,-0.7047297358512878
64,1.6051948070526123,0.39183509349823,0.3534976840019226,-0.09407693892717361,0.24220064282417297,-0.9444958567619324
65,1.3847498893737793,0.5081107020378113,0.34458205103874207,-0.4219290018081665,0.04164019599556923,-0.987378716468811
66,1.5213133096694946,0.42694559693336487,0.6215484142303467,0.03843638300895691,0.04148499667644501,-0.4033805727958679
67,1.5745470523834229,0.08002741634845734,0.7539000511169434,0.19553671777248383,0.18760091066360474,-0.10409361124038696
68,1.6514954566955566,0.28301241993904114,-0.24921166896820068,-0.7236005067825317,0.41345158219337463,-0.3702089488506317
69,1.1810708045959473,0.5999258756637573,0.6246585845947266,-0.28659844398498535,0.40578192472457886,-0.5335573554039001
70,1.513754963874817,0.08983071148395538,0.6603391766548157,0.014662912115454674,0.26310592889785767,-0.4083911180496216
71,1.3067330121994019,0.621710479259491,0.49225538969039917,-0.3901374042034149,-0.0342659167945385,-1.0560977458953857
72,1.590814471244812,0.7962276935577393,0.019128814339637756,-0.45601341128349304,-0.6292564868927002,-1.1172081232070923
73,1.7598323822021484,0.7842562198638916,0.10488825291395187,-0.17742720246315002,-0.4754546284675598,-1.0936524868011475
74,1.5215917825698853,0.47030913829803467,0.29161059856414795,-0.26138561964035034,0.0010412633419036865,-0.8853487968444824
75,1.2588462829589844,0.3174639642238617,0.20568546652793884,-0.6886314153671265,0.40873509645462036,-0.29004788398742676
76,1.620110273361206,-0.14644545316696167,0.4392118453979492,-0.06897725909948349,0.41055503487586975,-0.7249935865402222
77,1.635691523551941,-0.09448060393333435,-0.3281804919242859,-0.9155550003051758,0.43718430399894714,-0.3567016124725342
78,1.4229586124420166,0.46173760294914246,0.437312513589859,-0.24320118129253387,0.30091750621795654,-0.3942785859107971
79,1.436413049697876,0.2553230822086334,0.2526346743106842,-0.37221115827560425,0.24110129475593567,-0.1142018735408783
80,1.363220453262329,0.2542761564254761,0.026872895658016205,-0.7256971001625061,0.49122488498687744,-0.19361059367656708
81,1.647024393081665,0.232402041554451,-0.1746816188097,-0.6464710235595703,-0.02438964881002903,-0.8284262418746948
82,1.573417067527771,-0.3597988188266754,-0.19684720039367676,-0.753372073173523,1.1706746816635132,0.3500327169895172
83,1.3712096214294434,-0.02556130290031433,0.23575162887573242,-0.4978363513946533,0.689425528049469,-0.4531940817832947
84,1.6383914947509766,-0.37323853373527527,-0.2845625579357147,-0.8588253855705261,0.7465132474899292,0.11902528256177902
85,1.6499102115631104,0.2316616177558899,-0.2201448678970337,-0.709147572517395,0.3682782053947449,-0.37272852659225464
86,1.5668964385986328,0.4227007031440735,0.1222131997346878,-0.44639045000076294,0.20494601130485535,-0.3694385886192322
87,1.5851290225982666,0.07764269411563873,0.28698858618736267,-0.1765684187412262,0.5487101078033447,0.16244007647037506
88,1.4588168859481812,0.8620989918708801,0.6964634656906128,0.04511963576078415,-0.2949293851852417,-0.8739824295043945
89,1.6010193824768066,0.12731781601905823,0.7210497856140137,0.20507070422172546,-0.031352780759334564,-0.7750871181488037
90,1.583522915840149,-0.041534487158060074,-0.04685821384191513,-0.5789635181427002,0.44209349155426025,-0.3655436933040619
91,1.5921217203140259,-0.09943386167287827,0.19071930646896362,-0.34670567512512207,0.45963069796562195,-0.24104386568069458
92,1.3412100076675415,0.4459489583969116,0.6155847311019897,-0.18675577640533447,-0.2532685101032257,-0.9852864742279053
93,1.5957143306732178,0.8637353777885437,-0.013185974210500717,-0.5455071926116943,-0.3888838589191437,-0.8423098921775818
94,1.272765874862671,0.41314002871513367,0.3491540551185608,-0.5323494672775269,0.07658074796199799,-0.5365170836448669
95,1.2706060409545898,0.15657468140125275,0.4277511537075043,-0.4387521743774414,-0.15535768866539001,-0.8284422755241394
96,1.5253918170928955,0.6823676824569702,0.4781605303287506,-0.12222790718078613,0.04850487411022186,-0.9033453464508057
97,1.5599963665008545,-0.02250506728887558,-0.1577923595905304,-0.7467252016067505,0.46419304609298706,-0.7077693939208984
98,1.7635281085968018,0.4400848150253296,-0.0031478889286518097,-0.35195672512054443,-0.09881006181240082,-0.7477918863296509
99,1.577196717262268,0.5991925597190857,0.15311016142368317,-0.44008299708366394,-0.07727682590484619,-1.0564130544662476
100,1.6587855815887451,0.4926534593105316,0.6268525123596191,0.1405898928642273,0.08857670426368713,-1.0347011089324951
101,1.4971518516540527,0.44795331358909607,0.11109986156225204,-0.5221449136734009,-0.05174284428358078,-0.8141307830810547
102,1.7407586574554443,0.3990161418914795,-0.1547059267759323,-0.5337204933166504,-0.13780327141284943,-0.7431286573410034
103,1.4849907159805298,-0.11377489566802979,0.11444991081953049,-0.5068058967590332,0.8881951570510864,-0.4181450605392456
104,1.7589519023895264,0.6166670918464661,0.001136360689997673,-0.3837035894393921,-0.08446276932954788,-0.7012089490890503
