epoch,D_loss,G_loss,D_real,D_fake,R1_penalty
23,1.2121895551681519,0.617425799369812,0.2806527018547058,-0.7568185329437256,0.17295993864536285
24,1.1736167669296265,0.7315593957901001,0.45719629526138306,-0.5937612652778625,0.20031994581222534
25,0.898776113986969,0.87217116355896,0.7410620450973511,-0.6943014860153198,0.193498894572258
26,1.1201143264770508,1.1307629346847534,0.6839330196380615,-0.5761581659317017,0.19308145344257355
27,1.2954480648040771,0.6092599630355835,0.18866997957229614,-0.783467173576355,0.20502975583076477
28,1.2177374362945557,0.6334100961685181,0.09039101749658585,-0.9444878101348877,0.1877118945121765
29,1.3208849430084229,0.8493714928627014,0.4777785837650299,-0.42555591464042664,0.1980709731578827
30,1.3010518550872803,0.42045050859451294,0.22633439302444458,-0.7167248725891113,0.19967490434646606
31,1.2901932001113892,0.7364663481712341,0.2266017198562622,-0.6981927156448364,0.19322577118873596
32,1.2547454833984375,1.214320421218872,0.40832868218421936,-0.5799951553344727,0.1995861828327179
33,1.3325152397155762,0.5411365032196045,0.04221203178167343,-0.9020785093307495,0.20318228006362915
34,1.300349235534668,1.025251865386963,0.15803655982017517,-0.7640596628189087,0.1824532002210617
35,1.2027878761291504,0.2845110297203064,0.17991410195827484,-0.8478580117225647,0.19749219715595245
36,1.0403801202774048,1.3176653385162354,0.6996737718582153,-0.5520495772361755,0.20394283533096313
37,1.3193973302841187,0.776432991027832,0.9929937720298767,-0.10982506722211838,0.18290874361991882
38,1.77970552444458,1.1105870008468628,1.6627711057662964,0.5932807922363281,0.16990233957767487
39,1.3126740455627441,0.6274987459182739,0.7722547650337219,-0.19144897162914276,0.1885809600353241
40,1.2662543058395386,0.7115007638931274,0.33462828397750854,-0.6122080087661743,0.1862567961215973
41,1.180694580078125,0.776862621307373,0.7636584043502808,-0.3333345651626587,0.19324398040771484
42,1.169227123260498,0.8027782440185547,0.36980950832366943,-0.655895471572876,0.18299509584903717
43,1.3450391292572021,0.9827389717102051,0.8658448457717896,-0.09829254448413849,0.17079782485961914
44,1.2822316884994507,0.4532187581062317,0.1587134599685669,-0.761332094669342,0.17773854732513428
45,1.0803985595703125,0.724751353263855,0.4120334982872009,-0.7110482454299927,0.1726011484861374
46,1.3562231063842773,-0.40126436948776245,-0.1466425061225891,-1.2441680431365967,0.18092826008796692
47,1.2393553256988525,0.4391953945159912,1.0568827390670776,-0.08053313195705414,0.16073563694953918
48,1.0564510822296143,0.870776355266571,0.4326450526714325,-0.7497032880783081,0.18394410610198975
49,1.185545802116394,1.1348376274108887,0.9072539806365967,-0.2710826098918915,0.19237838685512543
50,1.3333989381790161,0.7531290650367737,0.6521310806274414,-0.3102032244205475,0.19084680080413818
51,1.5174570083618164,0.7588402032852173,1.170252799987793,0.22160664200782776,0.1696975827217102
52,1.416392207145691,-0.31532415747642517,-0.22667327523231506,-1.1467845439910889,0.17514728009700775
53,1.4198596477508545,0.9103341102600098,0.3935226798057556,-0.37368884682655334,0.18156173825263977
54,1.2345978021621704,1.0947816371917725,0.5663391351699829,-0.4457527995109558,0.19709289073944092
55,1.1918058395385742,0.6656457185745239,0.45608198642730713,-0.5776151418685913,0.19850489497184753
56,1.5102663040161133,0.971598207950592,-0.011454559862613678,-0.7113283276557922,0.20257776975631714
57,1.375190258026123,0.7390748262405396,0.15538157522678375,-0.7283403873443604,0.2047765851020813
58,1.1587305068969727,1.025486946105957,0.6124125719070435,-0.4572524428367615,0.2001492977142334
59,1.363387942314148,0.8735278248786926,0.28698229789733887,-0.5584855079650879,0.20782986283302307
60,1.3990572690963745,0.5342916250228882,0.11232107877731323,-0.7382501363754272,0.2015431821346283
61,1.411885142326355,0.2063044309616089,-0.12041988968849182,-1.0331969261169434,0.19808180630207062
62,1.3469345569610596,0.3781854510307312,0.10771890729665756,-0.7802098989486694,0.19555501639842987
63,1.385215401649475,1.145209789276123,0.30277514457702637,-0.5362334251403809,0.2030484676361084
64,1.343303918838501,1.1100523471832275,1.1252906322479248,0.026562687009572983,0.19718831777572632
65,1.4161794185638428,0.5910909175872803,-0.07904952019453049,-0.9421269297599792,0.2090214639902115
66,1.342410683631897,0.4111696183681488,0.06602734327316284,-0.8768422603607178,0.20085462927818298
67,1.4453572034835815,0.7356554269790649,-0.03551958128809929,-0.8323311805725098,0.1846095323562622
68,1.4049495458602905,0.5742802619934082,0.22326995432376862,-0.5846317410469055,0.19864912331104279
69,1.3052409887313843,0.24691668152809143,0.738852322101593,-0.2048427015542984,0.19139328598976135
70,1.3589199781417847,0.19298861920833588,0.05525398626923561,-0.8323554992675781,0.20269843935966492
71,1.4207924604415894,0.45139163732528687,0.12634292244911194,-0.6878072619438171,0.20201537013053894
72,1.4168931245803833,0.6712851524353027,0.30522745847702026,-0.5142765641212463,0.20184147357940674
73,1.620198369026184,0.6888232231140137,0.6948381662368774,-0.02343400940299034,0.21295535564422607
74,1.5279639959335327,0.7377097606658936,0.9544250965118408,0.11147083342075348,0.19551979005336761
75,1.3764897584915161,0.8441269993782043,0.28002792596817017,-0.5588791370391846,0.20539067685604095
76,1.3106205463409424,0.9324504137039185,0.24811911582946777,-0.7197970151901245,0.21854524314403534
77,1.2679805755615234,-0.1548961102962494,-0.0013635773211717606,-1.046757459640503,0.19458335638046265
78,1.4020363092422485,-0.12586519122123718,0.10042494535446167,-0.7566534280776978,0.20436011254787445
79,1.5233755111694336,0.40800532698631287,0.7050324082374573,-0.06432215124368668,0.22213038802146912
80,1.180453896522522,0.8668279051780701,0.5060902237892151,-0.5991636514663696,0.21396847069263458
81,1.2801804542541504,0.4830223619937897,0.29475873708724976,-0.6694402098655701,0.2093300223350525
82,1.372779369354248,0.7253335118293762,0.41380971670150757,-0.45376092195510864,0.21871522068977356
83,1.2468304634094238,-0.06202482804656029,0.11774763464927673,-0.9241766333580017,0.20780134201049805
84,1.5190523862838745,0.4548074007034302,0.71384197473526,-0.00675942562520504,0.2002149522304535
85,1.3820537328720093,0.8719598054885864,0.20627103745937347,-0.6443983316421509,0.21142926812171936
86,1.196231722831726,0.7183334231376648,0.294933021068573,-0.7537451386451721,0.21822968125343323
87,1.3532824516296387,0.8037541508674622,0.48481976985931396,-0.4183802306652069,0.2129848152399063
88,1.4106162786483765,0.9889044761657715,0.13489773869514465,-0.6801966428756714,0.2048507034778595
89,1.383105754852295,0.724801778793335,0.3615042567253113,-0.4720666706562042,0.20695585012435913
90,1.429368019104004,0.5634441375732422,0.2433202862739563,-0.5670084953308105,0.22500492632389069
91,1.254532814025879,0.6203318238258362,0.267258882522583,-0.7904551029205322,0.22136834263801575
92,1.409469485282898,0.8036158680915833,0.2704879939556122,-0.5605034828186035,0.21739459037780762
93,1.491605520248413,0.7863901853561401,0.608270525932312,-0.18884937465190887,0.21579769253730774
94,1.6153587102890015,0.7132370471954346,0.1867334544658661,-0.43238019943237305,0.2172609120607376
95,1.5956443548202515,-0.4636105000972748,-0.3465861976146698,-1.2425360679626465,0.22037366032600403
96,1.4280273914337158,0.2596246600151062,0.0709693431854248,-0.7554241418838501,0.21856284141540527
97,1.267885446548462,0.34932345151901245,0.6389431953430176,-0.3592464029788971,0.21496468782424927
98,1.4790338277816772,1.236196517944336,1.2235323190689087,0.1514596939086914,0.20769155025482178
99,1.3629080057144165,0.8885879516601562,0.2655714154243469,-0.6224818229675293,0.2192627489566803
100,1.5358787775039673,0.28312671184539795,-0.20242555439472198,-1.0586912631988525,0.22236618399620056
101,1.2973273992538452,0.5809835195541382,0.43662458658218384,-0.5237943530082703,0.23179669678211212
102,1.469650149345398,0.9990480542182922,0.9473792910575867,0.0005932208150625229,0.19654759764671326
103,1.4317512512207031,0.02867996320128441,-0.06740476191043854,-0.9609438180923462,0.2313249409198761
104,1.2848724126815796,0.03336472064256668,0.21013997495174408,-0.7846905589103699,0.21670642495155334
105,1.301163673400879,0.6096521615982056,0.5824306011199951,-0.39779528975486755,0.22392180562019348
106,1.565242052078247,0.6015268564224243,0.8862570524215698,0.10855043679475784,0.21216589212417603
107,1.404638648033142,0.7547105550765991,0.7828316688537598,-0.16363291442394257,0.2296050786972046
108,1.2447452545166016,0.6091016530990601,0.6111364364624023,-0.49998101592063904,0.22508592903614044
109,1.1773432493209839,0.8079206943511963,0.6497138738632202,-0.4690985083580017,0.2212899625301361
110,1.1760166883468628,0.8953746557235718,0.5055980682373047,-0.5793155431747437,0.22780153155326843
111,1.5853580236434937,0.8284053206443787,-0.1737060844898224,-0.892318844795227,0.2262485772371292
112,1.3317328691482544,0.6652598977088928,0.4840196371078491,-0.410514771938324,0.21820414066314697
113,1.451849341392517,0.8500653505325317,0.35438328981399536,-0.42528441548347473,0.21812888979911804
114,1.356940507888794,0.02919355407357216,0.3302272856235504,-0.5434590578079224,0.21451693773269653
115,1.2530357837677002,0.8990610837936401,0.42360788583755493,-0.5675967335700989,0.21562519669532776
116,1.3312443494796753,0.7502008676528931,0.5141646265983582,-0.407054603099823,0.22056449949741364
117,1.3744330406188965,0.6630885601043701,0.3926534652709961,-0.5051892995834351,0.22772623598575592
118,1.292373776435852,0.27637413144111633,0.4681028425693512,-0.48675116896629333,0.23386752605438232
119,1.431956171989441,0.5785863995552063,0.0010765641927719116,-0.8676118850708008,0.2264450490474701
120,1.4688884019851685,1.167675256729126,0.42008209228515625,-0.38144466280937195,0.21506699919700623
121,1.500356912612915,0.8870033025741577,0.2466585636138916,-0.4810981750488281,0.22811368107795715
122,1.2685669660568237,0.7441293001174927,0.3900051414966583,-0.5898908376693726,0.22737833857536316
123,1.2962055206298828,0.2878645658493042,0.35852333903312683,-0.6023334264755249,0.24343803524971008
124,1.2597863674163818,0.5906322002410889,0.48189494013786316,-0.5493049621582031,0.2397288829088211
125,1.3729928731918335,0.5082087516784668,0.1426996886730194,-0.7678028345108032,0.21563756465911865
126,1.2860119342803955,0.48643675446510315,0.5220100283622742,-0.435156911611557,0.24026250839233398
127,1.2597140073776245,0.4935774803161621,0.3254302442073822,-0.6757814884185791,0.22549699246883392
128,1.4262492656707764,0.38724634051322937,0.02706928737461567,-0.8661121726036072,0.23169249296188354
129,1.2701265811920166,0.6250525712966919,0.6719470620155334,-0.38349783420562744,0.24038219451904297
130,1.2401154041290283,0.8314006328582764,0.3596818447113037,-0.6605865955352783,0.23932358622550964
131,1.355514407157898,0.7899278402328491,0.353602796792984,-0.5426535606384277,0.2367565631866455
132,1.4624367952346802,1.0843021869659424,0.8561297655105591,-0.09203837811946869,0.22769372165203094
133,1.2967561483383179,0.4180569648742676,0.4312974810600281,-0.5225327014923096,0.22074612975120544
134,1.8643436431884766,0.8732941150665283,1.5874015092849731,0.6199674010276794,0.19099947810173035
135,1.441860556602478,0.6713274121284485,0.29395294189453125,-0.5743723511695862,0.2365969717502594
136,1.3406972885131836,1.1907644271850586,0.4149729609489441,-0.533428430557251,0.24332639575004578
137,1.4478133916854858,0.12073065340518951,-0.1379280984401703,-1.0421158075332642,0.2257460653781891
138,1.376792550086975,-0.07273072004318237,-0.10344388335943222,-1.1103615760803223,0.22261884808540344
139,1.2784855365753174,0.6663808822631836,0.6413620710372925,-0.3943299651145935,0.23840230703353882
140,1.2742340564727783,-0.24391812086105347,0.15708258748054504,-0.8781867027282715,0.23596464097499847
141,1.4250739812850952,0.7193933129310608,0.5289549827575684,-0.3316698670387268,0.22796759009361267
142,1.3448188304901123,0.6142534613609314,0.47829651832580566,-0.41599950194358826,0.23781925439834595
143,1.520664930343628,0.6054142117500305,0.34428873658180237,-0.40149763226509094,0.23481708765029907
144,1.505711555480957,0.3469460606575012,0.7068544030189514,-0.11231322586536407,0.25040602684020996
145,1.2996257543563843,0.4907950460910797,0.31034907698631287,-0.7069090604782104,0.24147072434425354
146,1.3510979413986206,0.569508969783783,0.5928207635879517,-0.3177931010723114,0.25487127900123596
147,1.3932397365570068,1.0407195091247559,0.7300307750701904,-0.22572638094425201,0.23468416929244995
148,1.4130470752716064,0.5073460936546326,0.21979525685310364,-0.6459629535675049,0.24132518470287323
149,1.2696970701217651,0.4897654354572296,0.5615444779396057,-0.43633121252059937,0.240179643034935
150,1.3184983730316162,1.0166358947753906,0.8191803693771362,-0.17217452824115753,0.24333105981349945
151,1.37201726436615,0.7543472051620483,0.3664669990539551,-0.519436776638031,0.2407345473766327
152,1.2741663455963135,1.097122073173523,0.4538803696632385,-0.5490931272506714,0.24047325551509857
153,1.4247677326202393,0.7420712113380432,0.3107079863548279,-0.517627477645874,0.2390008419752121
154,1.4835386276245117,0.3754376769065857,0.6097990274429321,-0.21683235466480255,0.23467928171157837
155,1.2962610721588135,0.8836658000946045,0.4613988697528839,-0.5534853935241699,0.2570847272872925
156,1.312333583831787,0.4927603602409363,0.42309051752090454,-0.538228452205658,0.2502513527870178
157,1.7157536745071411,0.16202972829341888,-0.4378349184989929,-1.2675611972808838,0.24192500114440918
158,1.5212174654006958,0.5958645343780518,1.052035927772522,0.11117827892303467,0.22759653627872467
159,1.5003737211227417,0.19672629237174988,-0.17542335391044617,-1.0881389379501343,0.23510538041591644
160,1.4386177062988281,0.7845392227172852,0.012264539487659931,-0.8526591658592224,0.2432241439819336
161,1.3360595703125,0.7397257089614868,0.7601083517074585,-0.25173160433769226,0.24660667777061462
162,1.4386450052261353,0.36289116740226746,0.6705585718154907,-0.17172354459762573,0.25119471549987793
