epoch,D_loss,G_loss,G_adv,G_laplacian,D_real,D_fake
43,0.9628106355667114,1.1958225965499878,1.1870272159576416,0.008795365691184998,0.6203920841217041,0.28693899512290955
44,0.6487385034561157,1.5640087127685547,1.5548045635223389,0.009204150177538395,0.7473595142364502,0.26051151752471924
45,0.8427700996398926,0.9053269028663635,0.8964524269104004,0.00887450110167265,0.6457315683364868,0.278495192527771
46,1.02899169921875,1.208493709564209,1.1990439891815186,0.009449663572013378,0.5089353919029236,0.17524197697639465
47,0.9691569805145264,1.1743065118789673,1.1653954982757568,0.008911035023629665,0.556709885597229,0.24406611919403076
48,0.877027153968811,1.0800138711929321,1.071274757385254,0.008739137090742588,0.6202727556228638,0.2024003565311432
49,1.1695733070373535,1.4472802877426147,1.4385607242584229,0.008719547651708126,0.5333009958267212,0.3209052085876465
50,1.0318995714187622,1.5191951990127563,1.5099601745605469,0.009235008619725704,0.723809003829956,0.39784759283065796
51,0.8905242681503296,1.3077023029327393,1.2988661527633667,0.008836192078888416,0.6699670553207397,0.31815218925476074
52,0.9198963046073914,0.7891079783439636,0.780197024345398,0.008910964243113995,0.62010657787323,0.2593155801296234
53,0.8440201282501221,1.3857728242874146,1.3771026134490967,0.008670184761285782,0.740361213684082,0.37355464696884155
54,1.164214015007019,1.3366237878799438,1.3277854919433594,0.008838275447487831,0.43735218048095703,0.16421982645988464
55,0.747623085975647,1.7200720310211182,1.7110475301742554,0.009024451486766338,0.6906981468200684,0.22843988239765167
56,0.6852574348449707,1.5713167190551758,1.5626904964447021,0.008626195602118969,0.7301324009895325,0.24101009964942932
57,0.727256178855896,1.3927557468414307,1.3840034008026123,0.0087523078545928,0.6918013095855713,0.21060237288475037
58,0.7717270851135254,1.14169180393219,1.1325945854187012,0.009097185917198658,0.7215629816055298,0.2782388925552368
59,0.8837860822677612,1.3860883712768555,1.3770766258239746,0.009011739864945412,0.6438785791397095,0.27048105001449585
60,1.262987494468689,1.0954434871673584,1.0864652395248413,0.008978248573839664,0.42168954014778137,0.16365978121757507
61,0.8367282152175903,1.7953636646270752,1.78647780418396,0.008885893039405346,0.6429572105407715,0.20266956090927124
62,0.7544546127319336,1.5185233354568481,1.5096499919891357,0.008873291313648224,0.7186182737350464,0.23954303562641144
63,0.919669508934021,1.288955807685852,1.280173897743225,0.008781916461884975,0.5405699610710144,0.14212271571159363
64,0.6340747475624084,1.2163676023483276,1.2073194980621338,0.009048104286193848,0.8049456477165222,0.3013036251068115
65,0.7841436862945557,2.2518796920776367,2.242966651916504,0.00891308393329382,0.8150051236152649,0.37120044231414795
66,0.8147342801094055,1.3007595539093018,1.2917940616607666,0.00896550714969635,0.7098826766014099,0.30014315247535706
67,0.8375610709190369,1.385756015777588,1.376969814300537,0.00878618098795414,0.6744822263717651,0.22657468914985657
68,0.6087217330932617,1.2793221473693848,1.270641565322876,0.008680620230734348,0.6841091513633728,0.1445395052433014
69,0.8343545794487,2.004815101623535,1.9960083961486816,0.008806695230305195,0.8067530393600464,0.3682776987552643
70,0.6913824081420898,1.9453821182250977,1.9366765022277832,0.008705567568540573,0.7476333379745483,0.25771111249923706
71,0.9241629242897034,1.746742844581604,1.7375521659851074,0.009190711192786694,0.6061246395111084,0.18806695938110352
72,0.7350404262542725,1.1173135042190552,1.1081199645996094,0.009193490259349346,0.682803750038147,0.1841275542974472
73,0.5399938821792603,1.7194585800170898,1.7103873491287231,0.009071195498108864,0.7656669020652771,0.19204171001911163
74,0.6116849780082703,1.80928635597229,1.8003356456756592,0.008950678631663322,0.862934947013855,0.31299006938934326
75,0.5499002933502197,1.855350375175476,1.846212387084961,0.009137962013483047,0.758354663848877,0.16222727298736572
76,0.5952153205871582,1.775530457496643,1.7666733264923096,0.00885712169110775,0.8543433547019958,0.28267672657966614
77,0.6848951578140259,1.9388225078582764,1.929635763168335,0.009186703711748123,0.7821582555770874,0.2970482110977173
78,1.0698182582855225,1.9520878791809082,1.9431257247924805,0.00896218977868557,0.9241966605186462,0.5122544765472412
79,0.6389567255973816,2.473609447479248,2.4649620056152344,0.008647440932691097,0.8437658548355103,0.2935088574886322
80,0.6199589967727661,2.297092914581299,2.2879905700683594,0.009102380834519863,0.787344217300415,0.24051949381828308
81,0.6557337045669556,2.1728532314300537,2.163724184036255,0.009129117242991924,0.7112668752670288,0.20101132988929749
82,0.6575472354888916,1.9325954914093018,1.9236737489700317,0.00892180111259222,0.7935925722122192,0.2518670856952667
83,0.4592365026473999,1.8224889039993286,1.8134196996688843,0.009069172665476799,0.8918415904045105,0.2579078674316406
84,0.5525060892105103,2.287750244140625,2.2787904739379883,0.008959677070379257,0.7282966375350952,0.13034909963607788
85,1.1845777034759521,2.122753143310547,2.1139845848083496,0.0087684765458107,0.43977320194244385,0.0618257075548172
86,0.7395418286323547,2.3068716526031494,2.298088550567627,0.008783145807683468,0.8094806671142578,0.2776621878147125
87,0.6866968274116516,1.8740043640136719,1.8651587963104248,0.008845529519021511,0.6307826042175293,0.08104667067527771
88,0.5340098142623901,2.8318932056427,2.823056697845459,0.008836391381919384,0.8817096948623657,0.28105074167251587
89,0.778339147567749,2.031242847442627,2.022205352783203,0.00903759803622961,0.7290740609169006,0.23719237744808197
90,0.5532280802726746,2.6415162086486816,2.6324422359466553,0.009073914028704166,0.8783236742019653,0.26287901401519775
91,0.5240462422370911,2.149752378463745,2.14054012298584,0.009212186560034752,0.8248857259750366,0.19870918989181519
92,0.7160478830337524,1.9656263589859009,1.9568262100219727,0.008800184354186058,0.6697679758071899,0.13171397149562836
93,0.5948028564453125,1.974843978881836,1.9657564163208008,0.009087621234357357,0.791105329990387,0.2190607786178589
94,0.5382272601127625,2.7046189308166504,2.6959493160247803,0.008669535629451275,0.8518562316894531,0.2432047724723816
95,0.41180336475372314,2.2987096309661865,2.2897984981536865,0.008911092765629292,0.8443173170089722,0.16332969069480896
96,0.7775617837905884,3.184396266937256,3.17574405670166,0.008652291260659695,0.8221821784973145,0.3053171932697296
97,0.5522382259368896,2.609726667404175,2.6009490489959717,0.008777680806815624,0.8273383975028992,0.19273963570594788
98,0.5319901704788208,2.4770262241363525,2.468045711517334,0.008980556391179562,0.8552529811859131,0.22470760345458984
99,0.822266697883606,2.1981825828552246,2.1892123222351074,0.008970336988568306,0.7016667127609253,0.21957938373088837
100,0.5128651261329651,2.180722713470459,2.1720774173736572,0.008645343594253063,0.8134099245071411,0.18779084086418152
101,0.6914492845535278,1.1989576816558838,1.1905591487884521,0.008398551493883133,0.7603254318237305,0.21292760968208313
102,0.7347779273986816,1.9591526985168457,1.950033187866211,0.009119543246924877,0.7097891569137573,0.2018718719482422
103,0.6642791032791138,2.7124669551849365,2.703691005706787,0.008775964379310608,0.6699556708335876,0.06925833225250244
104,0.8882164359092712,4.2585835456848145,4.249439239501953,0.009144085459411144,0.8937990665435791,0.37556755542755127
105,0.6530143618583679,2.8583271503448486,2.8492817878723145,0.009045456536114216,0.8799026608467102,0.29757440090179443
106,0.46315380930900574,1.5741908550262451,1.5653661489486694,0.008824671618640423,0.8280731439590454,0.17765213549137115
107,0.6149517893791199,2.550837516784668,2.5422396659851074,0.008597939275205135,0.7104208469390869,0.09444883465766907
108,0.5145314931869507,2.004969596862793,1.996198058128357,0.008771492168307304,0.7630325555801392,0.12908662855625153
109,0.5600413680076599,2.6752796173095703,2.666262626647949,0.009016976691782475,0.6759611368179321,0.0548686720430851
110,0.5313828587532043,2.360930919647217,2.3519413471221924,0.008989648893475533,0.7934876680374146,0.16443181037902832
111,0.5726184844970703,2.7320141792297363,2.7230424880981445,0.008971712552011013,0.8302706480026245,0.20118680596351624
112,1.057059645652771,1.8900718688964844,1.881037712097168,0.00903419777750969,0.46969571709632874,0.025726202875375748
113,0.38161662220954895,2.9853122234344482,2.9764842987060547,0.00882798433303833,0.9447279572486877,0.22401706874370575
114,0.5137583017349243,2.9687559604644775,2.9596638679504395,0.00909206923097372,0.961013913154602,0.33405429124832153
115,0.58316570520401,4.402639389038086,4.393764495849609,0.008874769322574139,0.98922199010849,0.362578421831131
116,0.2984410524368286,2.138960838317871,2.129828691482544,0.009132055565714836,0.9655407667160034,0.2063603401184082
117,0.64350825548172,2.4107937812805176,2.402007579803467,0.008786090649664402,0.6918240785598755,0.08941720426082611
118,0.49524715542793274,1.2399461269378662,1.2313637733459473,0.008582367561757565,0.6992642879486084,0.04023907333612442
119,0.5817480683326721,2.6718904972076416,2.663158416748047,0.008732077665627003,0.8390936851501465,0.201582133769989
120,0.6840800046920776,3.872056722640991,3.863433837890625,0.008622805587947369,0.8861731886863708,0.2856631875038147
121,0.4391905665397644,3.1938836574554443,3.185131311416626,0.0087523078545928,0.9127455949783325,0.21206043660640717
122,0.45359861850738525,1.8928027153015137,1.8841392993927002,0.008663386106491089,0.8281092047691345,0.14113789796829224
123,0.8865447640419006,1.6116728782653809,1.6028828620910645,0.00878997053951025,0.5546822547912598,0.01251547783613205
124,0.4507240653038025,2.6231963634490967,2.6143670082092285,0.008829410187900066,0.7848526239395142,0.09891422092914581
125,0.4016460180282593,2.7055256366729736,2.696654796600342,0.00887079443782568,0.8525134921073914,0.15829285979270935
126,0.562904953956604,3.2775721549987793,3.2688112258911133,0.00876088161021471,0.954081654548645,0.29522988200187683
127,0.6692014336585999,2.5297651290893555,2.521291494369507,0.008473577909171581,0.6266263723373413,0.04327310621738434
128,0.3993499279022217,3.232055425643921,3.223262310028076,0.008793116547167301,0.9043833017349243,0.1966165155172348
129,0.3754701316356659,3.342599391937256,3.333664894104004,0.008934455923736095,0.8598743081092834,0.1276412457227707
130,0.7520196437835693,3.190551519393921,3.181859016418457,0.008692479692399502,0.9259003400802612,0.3856258988380432
131,0.3907872438430786,2.2643401622772217,2.255666732788086,0.008673381991684437,0.8896262049674988,0.19723457098007202
132,0.4912068247795105,1.7446132898330688,1.7358155250549316,0.008797726593911648,0.7406086921691895,0.041757725179195404
133,0.5104647278785706,2.9655439853668213,2.956880807876587,0.008663165383040905,0.8799939751625061,0.21846416592597961
134,0.3613135516643524,2.4980669021606445,2.4889395236968994,0.009127280674874783,0.8112133741378784,0.07823889702558517
135,0.7134997248649597,3.3082644939422607,3.299379825592041,0.008884738199412823,0.9029861688613892,0.2966502904891968
136,0.34307342767715454,4.08645486831665,4.077260971069336,0.009193944744765759,0.9014798998832703,0.1500968337059021
137,0.3865990936756134,3.5488169193267822,3.5400078296661377,0.008809013292193413,0.9582918882369995,0.22503285109996796
138,0.7028631567955017,3.066570997238159,3.057558536529541,0.009012441150844097,0.6173079013824463,0.027451980859041214
139,0.39450138807296753,1.9136155843734741,1.9046754837036133,0.008940090425312519,0.9015603065490723,0.1768473982810974
140,0.4057658910751343,3.383648157119751,3.3748292922973633,0.00881893839687109,0.9387115240097046,0.20659443736076355
141,0.3947315216064453,2.9036412239074707,2.894408702850342,0.009232408367097378,0.9252999424934387,0.1762332320213318
142,0.448810338973999,1.8786687850952148,1.8698863983154297,0.008782411925494671,0.7530804872512817,0.04626967012882233
143,0.27676650881767273,2.9636709690093994,2.9546239376068115,0.009047013707458973,0.8343532085418701,0.04020169749855995
144,0.3728877902030945,2.6376750469207764,2.6290431022644043,0.008631895296275616,0.8550083041191101,0.10607348382472992
145,0.29371845722198486,2.448869466781616,2.44012451171875,0.008745037950575352,0.8656511306762695,0.08882223069667816
146,0.27358946204185486,3.288672924041748,3.2796387672424316,0.009034252725541592,0.9464167952537537,0.17063969373703003
147,0.3122847080230713,3.507218360900879,3.4982781410217285,0.00894033070653677,0.9468854665756226,0.17151029407978058
148,0.27909159660339355,3.746220350265503,3.7377071380615234,0.008513099513947964,0.8830932378768921,0.09762687981128693
149,0.4141802191734314,2.942964792251587,2.9340176582336426,0.008947059512138367,0.8401987552642822,0.14247101545333862
150,0.3406866788864136,4.0943403244018555,4.085474491119385,0.008865997195243835,0.9147554039955139,0.1695253998041153
151,0.2788071632385254,2.566655158996582,2.55783748626709,0.008817647583782673,0.8791669607162476,0.08834020793437958
152,0.255465030670166,3.446037530899048,3.4375298023223877,0.008507713675498962,0.8847560286521912,0.08251868188381195
153,0.24028953909873962,3.6328530311584473,3.623908758163452,0.008944157510995865,0.9473592042922974,0.13356676697731018
154,0.18840152025222778,4.237083911895752,4.228233337402344,0.00885079801082611,0.914496660232544,0.06631797552108765
155,0.26491662859916687,3.201112747192383,3.1922311782836914,0.00888154935091734,0.8877930641174316,0.09357157349586487
156,0.3150807321071625,3.8399643898010254,3.831002712249756,0.008961712010204792,0.8376568555831909,0.06549548357725143
157,0.24422316253185272,4.094305992126465,4.08570671081543,0.008599445223808289,0.9117696285247803,0.08882001042366028
158,0.47516298294067383,2.743490219116211,2.7347054481506348,0.00878484919667244,0.8198196291923523,0.14706869423389435
159,0.2542276978492737,2.9875571727752686,2.978672504425049,0.008884737268090248,0.9196522235870361,0.1295967996120453
160,0.34285110235214233,5.034880638122559,5.026172637939453,0.008708211593329906,0.9237309694290161,0.1632298082113266
161,0.3644028902053833,2.554743528366089,2.545915365219116,0.008828050456941128,0.8586990237236023,0.11327899992465973
162,0.32433074712753296,4.062662124633789,4.0538010597229,0.008860882371664047,0.886789083480835,0.11086229234933853
163,0.23901735246181488,3.6175172328948975,3.608520030975342,0.008997137658298016,0.8940269947052002,0.06677965819835663
164,0.21839627623558044,2.7049436569213867,2.6962695121765137,0.00867405440658331,0.921118974685669,0.0911385715007782
165,0.30567559599876404,4.172165870666504,4.163511276245117,0.008654518984258175,0.9077135324478149,0.14173524081707
166,0.29088008403778076,5.015149116516113,5.006255149841309,0.008893809281289577,0.9149835109710693,0.12399406731128693
167,0.35213881731033325,3.1387875080108643,3.1301050186157227,0.00868256762623787,0.842997670173645,0.09198514372110367
168,0.3146156668663025,4.42690372467041,4.418204307556152,0.008699539117515087,0.8360514044761658,0.0673561617732048
169,0.4210026264190674,4.633235454559326,4.624292373657227,0.00894306693226099,0.9739274978637695,0.23570269346237183
170,0.4133226275444031,5.044993877410889,5.0363240242004395,0.008669794537127018,0.9758656024932861,0.24135522544384003
171,0.24893364310264587,4.064165115356445,4.05519962310791,0.008965362794697285,0.9114857316017151,0.0982498973608017
172,0.47494226694107056,2.7856407165527344,2.7767834663391113,0.008857188746333122,0.8802918791770935,0.14486728608608246
173,0.21315011382102966,4.070749282836914,4.0620012283325195,0.008747957646846771,0.8642873167991638,0.03189565986394882
174,0.5624161958694458,5.986608982086182,5.977973937988281,0.008634993806481361,0.9720200300216675,0.20591950416564941
175,0.23707900941371918,4.9339776039123535,4.925182819366455,0.008794866502285004,0.9007090330123901,0.09381474554538727
176,0.39949145913124084,3.426119565963745,3.4174695014953613,0.008650043979287148,0.8552112579345703,0.0850498154759407
177,0.668755054473877,2.446807622909546,2.4382474422454834,0.008560148999094963,0.6633548736572266,0.027312317863106728
178,0.1576705425977707,3.6639928817749023,3.6554393768310547,0.008553516119718552,0.9330453872680664,0.06382972002029419
179,0.5781166553497314,3.033277988433838,3.0246739387512207,0.00860416516661644,0.7296205163002014,0.05409285053610802
180,0.2367544025182724,2.8909366130828857,2.8821096420288086,0.00882689654827118,0.9105253219604492,0.09574201703071594
181,0.23414061963558197,5.114341735839844,5.105542182922363,0.00879968237131834,0.9855194687843323,0.15453405678272247
182,0.34848007559776306,2.3374900817871094,2.328871488571167,0.008618501015007496,0.8068058490753174,0.03338243067264557
183,0.18645016849040985,4.175382614135742,4.16624641418457,0.009136234410107136,0.8897227048873901,0.04800260812044144
184,0.34658893942832947,4.71182107925415,4.703177452087402,0.00864347256720066,0.9722939729690552,0.18602602183818817
185,0.184268981218338,4.911904811859131,4.903236389160156,0.008668260648846626,0.9002853631973267,0.0552140548825264
186,0.15288081765174866,4.044319152832031,4.035769939422607,0.008549274876713753,0.930164098739624,0.04915883019566536
187,0.2559188902378082,3.3993024826049805,3.3902320861816406,0.00907051283866167,0.9075934886932373,0.1112133264541626
188,0.3519461452960968,4.410256862640381,4.4015398025512695,0.008716984651982784,0.9692566394805908,0.15562960505485535
189,0.4036874771118164,5.487387180328369,5.478828430175781,0.008558840490877628,0.9628121852874756,0.15629932284355164
190,0.22626394033432007,4.285946846008301,4.277251720428467,0.008695042692124844,0.9596529006958008,0.1111932247877121
191,0.20513704419136047,5.135713577270508,5.126786231994629,0.00892719067633152,0.9552210569381714,0.11745616793632507
192,0.4000939726829529,3.046694755554199,3.0380215644836426,0.008673276752233505,0.8121844530105591,0.06373521685600281
193,0.3702731728553772,4.20979118347168,4.200961112976074,0.008829982951283455,0.8089886903762817,0.06319473683834076
194,0.24994462728500366,4.737848281860352,4.728994369506836,0.008854150772094727,0.9486915469169617,0.09680967032909393
195,0.2154461294412613,3.835728168487549,3.8270959854125977,0.008632185868918896,0.9200416207313538,0.08877214789390564
196,0.32923269271850586,4.5948486328125,4.586099624633789,0.008748955093324184,0.8552478551864624,0.06729063391685486
197,0.49337685108184814,5.4250807762146,5.416539192199707,0.008541421964764595,0.9595135450363159,0.1652470827102661
198,0.24478279054164886,4.250730514526367,4.242026329040527,0.008704124018549919,0.9663543105125427,0.13515080511569977
199,0.20152923464775085,3.5198380947113037,3.5112974643707275,0.008540554903447628,0.959236204624176,0.12348559498786926
200,0.20439618825912476,4.999736785888672,4.990942001342773,0.008794836699962616,0.927842915058136,0.0836564302444458
