epoch,D_loss,G_loss,D_real,D_fake
1,0.5465520024299622,1.918346643447876,0.7857051491737366,0.23100079596042633
2,1.2474454641342163,0.9952776432037354,0.5745304822921753,0.47544342279434204
3,1.1233367919921875,1.0011942386627197,0.612105131149292,0.433712363243103
4,1.3747906684875488,1.0179027318954468,0.4471166431903839,0.3946690261363983
5,1.2183568477630615,0.9664455056190491,0.608412504196167,0.4820575714111328
6,1.2269659042358398,1.294387698173523,0.6706764698028564,0.5418766736984253
7,0.9609404802322388,1.258456826210022,0.7523242235183716,0.44245314598083496
8,1.187840461730957,1.2736858129501343,0.6140889525413513,0.45835810899734497
9,0.7384634613990784,1.2665061950683594,0.7366894483566284,0.313709557056427
10,1.0479844808578491,1.013837218284607,0.6290993690490723,0.37400543689727783
11,0.7888153791427612,1.257345199584961,0.7381632924079895,0.35261106491088867
12,1.2201781272888184,1.2012155055999756,0.5302015542984009,0.3760274648666382
13,1.0425994396209717,1.5041346549987793,0.6841102838516235,0.4314216673374176
14,1.1355972290039062,1.225989580154419,0.5369696617126465,0.33319103717803955
15,1.3520234823226929,1.24618399143219,0.5137218236923218,0.422763466835022
16,1.0538294315338135,1.3307774066925049,0.6775533556938171,0.4228838086128235
17,1.341151475906372,1.311396837234497,0.38127443194389343,0.22939293086528778
18,1.4638781547546387,1.7802715301513672,0.33827298879623413,0.17646874487400055
19,0.6776825189590454,1.2561492919921875,0.7482568621635437,0.2704964280128479
20,0.8549889326095581,1.2516982555389404,0.6552823185920715,0.2648145854473114
21,0.8325393795967102,1.5895919799804688,0.7107545137405396,0.3232290744781494
22,0.7765955924987793,1.7297674417495728,0.8479663133621216,0.3965601325035095
23,0.6914828419685364,1.4389042854309082,0.6864564418792725,0.22429215908050537
24,0.7542692422866821,1.5364344120025635,0.6363081336021423,0.15242856740951538
25,0.8054687976837158,1.7951017618179321,0.7052352428436279,0.2435772716999054
26,0.8155608773231506,1.7767624855041504,0.7544450759887695,0.3431550860404968
27,0.7698057293891907,1.953946828842163,0.8083711862564087,0.3637107014656067
28,0.5079946517944336,2.0850532054901123,0.9015099406242371,0.2983478903770447
29,0.5886662602424622,1.949636459350586,0.6986255049705505,0.10673762112855911
30,0.7893314361572266,1.549884557723999,0.7530137300491333,0.2871760427951813
31,1.487031102180481,2.1714367866516113,0.8226358890533447,0.5564313530921936
32,0.8197498321533203,2.373819351196289,0.743965744972229,0.3164438307285309
33,0.4877471625804901,2.2180843353271484,0.9071785807609558,0.29651886224746704
34,0.7619051933288574,1.3976211547851562,0.7316029071807861,0.24246357381343842
35,0.7262229919433594,1.8267722129821777,0.6843726634979248,0.220060333609581
36,0.8219313025474548,1.8362383842468262,0.8459545373916626,0.43436866998672485
37,0.7353769540786743,1.9319044351577759,0.7926148772239685,0.30384042859077454
38,0.6249869465827942,1.3025059700012207,0.8403280973434448,0.31956562399864197
39,0.6981655359268188,1.553056240081787,0.7427198886871338,0.2571656107902527
40,0.9406699538230896,1.4787232875823975,0.6511946320533752,0.30727270245552063
41,0.8754367828369141,2.285395383834839,0.8814974427223206,0.44603848457336426
42,1.195548176765442,3.108069896697998,0.8105389475822449,0.5291178226470947
43,0.6602303981781006,1.3636068105697632,0.760776162147522,0.2622835636138916
44,1.0956422090530396,2.769972801208496,0.8707775473594666,0.5321377515792847
45,0.7901536226272583,2.058908462524414,0.7720605134963989,0.3068791627883911
46,1.4311487674713135,1.6649190187454224,0.36232346296310425,0.09197431802749634
47,0.8646786212921143,1.4791629314422607,0.6414910554885864,0.2087712585926056
48,0.9017853736877441,1.6881276369094849,0.6437094211578369,0.2811678647994995
49,0.6834201216697693,1.299635648727417,0.8072856664657593,0.3318203091621399
50,0.8120943903923035,1.5531153678894043,0.6406375169754028,0.20300865173339844
51,0.816257894039154,1.7598600387573242,0.6072126626968384,0.17568960785865784
52,0.7476988434791565,1.7714815139770508,0.7479709386825562,0.2888888418674469
53,0.746697723865509,2.2842652797698975,0.8391146063804626,0.37052085995674133
54,0.9916495084762573,1.1481181383132935,0.6751207709312439,0.3941431939601898
55,0.7539393901824951,1.2985515594482422,0.6340299844741821,0.18652693927288055
56,0.6086395978927612,2.112813949584961,0.8136218190193176,0.26810067892074585
57,0.7026807069778442,1.6457669734954834,0.757707953453064,0.2734764814376831
58,1.1442811489105225,0.956989049911499,0.4464237689971924,0.10616616904735565
59,0.6835827827453613,1.8827041387557983,0.6703585386276245,0.157354474067688
60,0.7204593420028687,1.0374860763549805,0.6663411259651184,0.16387920081615448
61,0.8403816223144531,1.5997025966644287,0.8560911417007446,0.3850782811641693
62,0.5660713911056519,1.9046134948730469,0.8466687202453613,0.2713721990585327
63,0.9692926406860352,0.9684202075004578,0.5259591341018677,0.15313124656677246
64,0.7169234752655029,1.7126972675323486,0.7873563766479492,0.2886269986629486
65,0.7162253856658936,1.3871088027954102,0.7142379879951477,0.2397478073835373
66,0.7920170426368713,3.080718755722046,0.9058959484100342,0.3998495638370514
67,0.48503461480140686,2.162687301635742,0.8405328989028931,0.22081631422042847
68,0.8538631200790405,2.523768901824951,0.891424298286438,0.443138986825943
69,0.46401238441467285,2.079221487045288,0.8598482608795166,0.21724861860275269
70,0.7344678640365601,2.1990840435028076,0.6091550588607788,0.09469838440418243
71,0.47362250089645386,2.646898031234741,0.7691386938095093,0.14673805236816406
72,0.6136959791183472,2.0332539081573486,0.7991220951080322,0.22598673403263092
73,0.32978150248527527,2.47509765625,0.8745101690292358,0.1434345543384552
74,0.6032935976982117,2.2994184494018555,0.7228788733482361,0.15136471390724182
75,0.4618881344795227,2.0450491905212402,0.8291468620300293,0.16667310893535614
76,0.7751418948173523,2.0156092643737793,0.6173486113548279,0.0860450267791748
77,0.4953584671020508,2.700540065765381,0.9364232420921326,0.31242114305496216
78,0.45820358395576477,1.8185479640960693,0.8403486013412476,0.16951987147331238
79,0.657870888710022,2.463840961456299,0.7825321555137634,0.22870182991027832
80,0.41948702931404114,1.3796547651290894,0.8102272748947144,0.13437917828559875
81,0.4063931703567505,1.8384296894073486,0.7780671119689941,0.08140695840120316
82,0.5793697834014893,2.3002657890319824,0.9389049410820007,0.3023648262023926
83,0.5985685586929321,3.5561423301696777,0.9128240942955017,0.3207930028438568
84,0.7161489725112915,2.9795141220092773,0.9259971380233765,0.2947804927825928
85,0.7006082534790039,2.278076410293579,0.6521455645561218,0.06791985034942627
86,0.5714869499206543,2.072798728942871,0.7785258293151855,0.18793731927871704
87,0.6142992973327637,2.6316962242126465,0.8794283866882324,0.2771472930908203
88,0.4439551830291748,1.6416335105895996,0.8268032073974609,0.14105874300003052
89,0.27783721685409546,2.3677191734313965,0.8418612480163574,0.07611631602048874
90,0.5403839349746704,2.5285165309906006,0.7426092028617859,0.12457115948200226
