epoch,D_loss,G_loss,G_adv,G_canny,D_real,D_fake
47,1.1020375490188599,1.445517659187317,1.3429712057113647,0.10254643112421036,0.5781337022781372,0.30645155906677246
48,0.90618497133255,0.9403086304664612,0.8474255800247192,0.09288303554058075,0.6774790287017822,0.3486975133419037
49,1.3461428880691528,2.3028433322906494,2.2070865631103516,0.0957566574215889,0.9073960185050964,0.6441760063171387
50,1.1585156917572021,0.9453684091567993,0.8517059087753296,0.09366250038146973,0.6046381592750549,0.4061247408390045
51,1.0765877962112427,1.375693678855896,1.2815585136413574,0.09413518756628036,0.6821184754371643,0.4306514859199524
52,0.7728227972984314,1.4841554164886475,1.3824470043182373,0.10170846432447433,0.7315719127655029,0.29881730675697327
53,0.9141839742660522,1.1510635614395142,1.0594536066055298,0.09160993248224258,0.6137118935585022,0.2716372013092041
54,1.50204598903656,1.4146335124969482,1.3211653232574463,0.09346824139356613,0.3020060062408447,0.17031994462013245
55,0.8815640211105347,1.4585143327713013,1.3631402254104614,0.09537415951490402,0.7143881320953369,0.3286912441253662
56,1.3398182392120361,1.8841739892959595,1.7859272956848145,0.0982467457652092,0.36359456181526184,0.11733797937631607
57,0.7782503366470337,1.9268534183502197,1.8291304111480713,0.09772301465272903,0.8157408833503723,0.3815094530582428
58,0.793358325958252,1.5258816480636597,1.4300525188446045,0.09582917392253876,0.6978103518486023,0.2621687054634094
59,0.9967936277389526,1.512089490890503,1.4153907299041748,0.0966988131403923,0.6069457530975342,0.30747097730636597
60,0.7628035545349121,1.3735668659210205,1.2747918367385864,0.09877505153417587,0.6929160356521606,0.27508431673049927
61,0.8699392080307007,1.568734884262085,1.4722301959991455,0.09650465846061707,0.8117148876190186,0.4408702850341797
62,0.7370260953903198,1.7592122554779053,1.665137767791748,0.09407449513673782,0.743527889251709,0.26243314146995544
63,1.04050612449646,1.2219903469085693,1.1196919679641724,0.10229834169149399,0.8442296981811523,0.5143267512321472
64,0.8801028728485107,1.9340436458587646,1.8370522260665894,0.0969914048910141,0.7961079478263855,0.40702518820762634
65,0.8999190330505371,0.8984184265136719,0.7992758750915527,0.09914255887269974,0.5866381525993347,0.23062455654144287
66,0.9318928718566895,1.07270085811615,0.9791022539138794,0.09359858185052872,0.5152481198310852,0.13369856774806976
67,0.7539804577827454,1.4339008331298828,1.331419825553894,0.102480947971344,0.8021801114082336,0.35674044489860535
68,0.7850574851036072,1.2581276893615723,1.1602013111114502,0.09792643040418625,0.6200940608978271,0.18172025680541992
69,0.8286559581756592,1.709843635559082,1.6108753681182861,0.09896823763847351,0.6777480840682983,0.24389807879924774
70,0.8462542295455933,1.3517719507217407,1.254736304283142,0.09703566879034042,0.7166842818260193,0.32490354776382446
71,0.8416969776153564,1.5548970699310303,1.4590779542922974,0.09581910073757172,0.7853205800056458,0.3815552592277527
72,0.68765789270401,1.424017071723938,1.327311635017395,0.09670542180538177,0.7405107617378235,0.23988358676433563
73,1.4586665630340576,1.9261633157730103,1.8306074142456055,0.09555589407682419,0.3246566355228424,0.08397885411977768
74,0.6052553653717041,1.8278837203979492,1.7317053079605103,0.09617836773395538,0.7203874588012695,0.1382778286933899
75,0.9285445213317871,1.8529150485992432,1.7561479806900024,0.09676707535982132,0.814522385597229,0.44456398487091064
76,0.9380429983139038,1.849384069442749,1.7524230480194092,0.09696104377508163,0.71091228723526,0.3483160138130188
77,0.8323166370391846,2.63324236869812,2.5355122089385986,0.09773021191358566,0.7612890005111694,0.32570117712020874
78,0.8747044801712036,1.4408714771270752,1.3441275358200073,0.09674399346113205,0.6123892664909363,0.22874222695827484
79,0.9424775838851929,1.486144781112671,1.3914871215820312,0.09465770423412323,0.5504897236824036,0.16219575703144073
80,0.8156148195266724,2.536623954772949,2.440084218978882,0.09653978794813156,0.8423089981079102,0.3879810571670532
81,0.8447666168212891,2.846763849258423,2.75142240524292,0.09534137696027756,0.8051822781562805,0.35890257358551025
82,0.7568498253822327,1.6292457580566406,1.5382435321807861,0.09100227802991867,0.7752524614334106,0.31953054666519165
83,0.6690094470977783,2.3575878143310547,2.2595653533935547,0.09802243113517761,0.806023120880127,0.3001844584941864
84,0.6993979811668396,0.9410428404808044,0.8444553017616272,0.09658754616975784,0.6978074908256531,0.213890939950943
85,0.6005246639251709,1.7238678932189941,1.6224749088287354,0.10139300674200058,0.7772617936134338,0.2078622579574585
86,0.7533926963806152,2.664219617843628,2.5632524490356445,0.10096722841262817,0.8516369462013245,0.3842983841896057
87,1.2633764743804932,1.6081243753433228,1.5170241594314575,0.09110020846128464,0.4205182194709778,0.14034032821655273
88,0.838837742805481,2.1315619945526123,2.03169322013855,0.09986879676580429,0.705893337726593,0.2762417495250702
89,0.7658354043960571,1.18753981590271,1.0949293375015259,0.09261052310466766,0.6698050498962402,0.1958821564912796
90,0.8737801313400269,2.9886653423309326,2.891881227493286,0.09678419679403305,0.8693844079971313,0.4072738587856293
91,0.8512489199638367,2.4195330142974854,2.3161771297454834,0.10335596650838852,0.7734346985816956,0.3059081435203552
92,0.4932751953601837,2.0323376655578613,1.9349632263183594,0.09737438708543777,0.8687031865119934,0.21539990603923798
93,0.5629916787147522,2.1667063236236572,2.0723416805267334,0.09436457604169846,0.8647135496139526,0.2793496251106262
94,0.676594614982605,1.3227965831756592,1.2239906787872314,0.09880589693784714,0.7387839555740356,0.23045995831489563
95,0.5881887078285217,1.6172544956207275,1.515960693359375,0.10129376500844955,0.8122252225875854,0.22923478484153748
96,0.5754539370536804,2.075474500656128,1.9792120456695557,0.09626246243715286,0.8869228959083557,0.3056888282299042
97,0.593347430229187,2.3608551025390625,2.259462833404541,0.10139236599206924,0.8989613056182861,0.3098220229148865
98,0.8468575477600098,3.617558717727661,3.519078254699707,0.0984804630279541,0.9527734518051147,0.4446594715118408
99,0.7021253108978271,2.6977548599243164,2.60172700881958,0.0960279330611229,0.8025079965591431,0.3057970404624939
100,0.6837999224662781,1.8506803512573242,1.7570074796676636,0.09367284923791885,0.8075418472290039,0.2849968373775482
101,0.4905604422092438,1.841593623161316,1.7494657039642334,0.0921279713511467,0.8475780487060547,0.2194027304649353
102,0.5858251452445984,1.8612116575241089,1.7624465227127075,0.09876516461372375,0.6871861815452576,0.10691770911216736
103,0.5349504947662354,3.3790156841278076,3.282249689102173,0.09676606953144073,0.8977447152137756,0.27502351999282837
104,0.7385705709457397,2.223900079727173,2.1302831172943115,0.0936170294880867,0.8608749508857727,0.3665149509906769
105,0.5457602143287659,1.9469926357269287,1.8525007963180542,0.0944918692111969,0.6992508769035339,0.08336101472377777
106,0.7313786745071411,1.3249776363372803,1.2221544981002808,0.10282307863235474,0.666865885257721,0.11389780044555664
107,0.747002363204956,1.8891953229904175,1.7939951419830322,0.09520022571086884,0.7010119557380676,0.1631488800048828
108,0.6598169803619385,2.1889777183532715,2.0952587127685547,0.09371911734342575,0.8813490867614746,0.3360708951950073
109,0.4623791575431824,2.335740566253662,2.238288164138794,0.09745233505964279,0.8270503878593445,0.19112639129161835
110,0.5617681741714478,2.1090986728668213,2.0073533058166504,0.10174540430307388,0.6788346767425537,0.06894947588443756
111,0.4597947597503662,2.264782190322876,2.1689939498901367,0.09578821063041687,0.9031780958175659,0.23775508999824524
112,0.6157798767089844,2.045241594314575,1.951857089996338,0.09338461607694626,0.7014256119728088,0.11393183469772339
113,0.4847283661365509,2.654568672180176,2.5543112754821777,0.1002574935555458,0.8815750479698181,0.23477628827095032
114,0.7181792855262756,1.9028668403625488,1.8011341094970703,0.1017327681183815,0.6185756921768188,0.08983364701271057
115,0.4355252981185913,2.8197202682495117,2.7178378105163574,0.1018824577331543,0.8115858435630798,0.12069295346736908
116,0.5777804851531982,1.472392201423645,1.3739464282989502,0.09844576567411423,0.7705203890800476,0.1711537390947342
117,0.5157511234283447,2.495945692062378,2.3927998542785645,0.10314591228961945,0.8462697267532349,0.18819856643676758
118,0.5008449554443359,2.734266519546509,2.636943817138672,0.09732279926538467,0.746214747428894,0.11651866137981415
119,0.606922447681427,2.6899893283843994,2.59442400932312,0.0955653265118599,0.6850488185882568,0.095939502120018
120,0.5270749926567078,2.1705002784729004,2.0768556594848633,0.09364452213048935,0.7433412671089172,0.13896296918392181
121,0.5740033388137817,2.933741331100464,2.8356380462646484,0.09810328483581543,0.8960248827934265,0.2616020739078522
122,0.6522073149681091,3.3304178714752197,3.228703498840332,0.10171445459127426,0.9331314563751221,0.35569697618484497
123,0.4323684871196747,2.301459550857544,2.204272747039795,0.09718680381774902,0.9191482663154602,0.23152980208396912
124,0.36608386039733887,2.571058988571167,2.477644681930542,0.09341439604759216,0.8832263946533203,0.16905377805233002
125,0.5265093445777893,3.6727559566497803,3.5772082805633545,0.0955476462841034,0.9175987243652344,0.26862719655036926
126,0.4853641390800476,2.876965045928955,2.7783310413360596,0.09863389283418655,0.7983629703521729,0.13457080721855164
127,0.4109033942222595,2.7907910346984863,2.693338394165039,0.09745273739099503,0.9393665194511414,0.22524502873420715
128,0.45496124029159546,1.3405356407165527,1.2475224733352661,0.09301311522722244,0.7669467926025391,0.11139901727437973
129,0.5469352006912231,2.6728241443634033,2.5745410919189453,0.09828297793865204,0.8180609941482544,0.19305936992168427
130,0.5183613300323486,1.9524272680282593,1.8526885509490967,0.0997387021780014,0.755531907081604,0.12832964956760406
131,0.4400472640991211,2.1632421016693115,2.07377028465271,0.0894717425107956,0.7693435549736023,0.10684024542570114
132,1.0024325847625732,2.5691916942596436,2.4752492904663086,0.09394243359565735,0.6031954288482666,0.18413293361663818
133,0.5323474407196045,3.8099887371063232,3.7081151008605957,0.10187365114688873,0.9409161806106567,0.2390998899936676
134,0.687522292137146,4.348755359649658,4.245069980621338,0.10368551313877106,0.9430193901062012,0.3354285955429077
135,0.35473161935806274,3.2288870811462402,3.1334497928619385,0.09543740004301071,0.8206183910369873,0.07187455892562866
136,0.40195655822753906,3.2199785709381104,3.1280789375305176,0.09189965575933456,0.8341360092163086,0.11881642043590546
137,0.5741410255432129,1.7375192642211914,1.6461416482925415,0.09137766808271408,0.7171735763549805,0.10061351954936981
138,0.39063477516174316,2.8990514278411865,2.801060199737549,0.09799131006002426,0.8910374045372009,0.15336258709430695
139,0.34167009592056274,3.8834056854248047,3.7887165546417236,0.09468922764062881,0.8778250217437744,0.1490887552499771
140,0.31577983498573303,2.965700626373291,2.8736419677734375,0.0920587033033371,0.8277724385261536,0.05152858793735504
141,0.4134427011013031,2.9272122383117676,2.8364686965942383,0.09074342995882034,0.870776891708374,0.17298920452594757
142,0.8997202515602112,2.5859780311584473,2.492827892303467,0.09315019100904465,0.5744490027427673,0.04908440262079239
143,0.31172600388526917,3.754094362258911,3.655970811843872,0.09812357276678085,0.9620268940925598,0.20925870537757874
144,0.6657981872558594,3.447145938873291,3.349222183227539,0.09792383015155792,0.8701416850090027,0.27634501457214355
145,0.6619307994842529,3.2077386379241943,3.1141457557678223,0.09359297901391983,0.8686444759368896,0.2895132601261139
146,0.3657004237174988,2.2700867652893066,2.172370195388794,0.09771668165922165,0.9087281227111816,0.17544177174568176
147,0.4143117666244507,3.032453775405884,2.9340808391571045,0.09837295860052109,0.8081415891647339,0.07355041056871414
148,0.33512651920318604,3.601202964782715,3.5078108310699463,0.09339223057031631,0.9526347517967224,0.19881317019462585
149,0.39897215366363525,2.716399669647217,2.6228015422821045,0.09359806030988693,0.8673351407051086,0.1290629655122757
150,0.47950479388237,3.6014397144317627,3.504369020462036,0.09707062691450119,0.9114386439323425,0.2187454253435135
151,0.567620038986206,2.322779893875122,2.228236436843872,0.09454348683357239,0.7856577634811401,0.16039353609085083
152,0.3797342777252197,2.2615413665771484,2.1647770404815674,0.09676425904035568,0.8293399214744568,0.10854396224021912
153,0.43438035249710083,3.309627056121826,3.2106664180755615,0.09896054118871689,0.7425317764282227,0.041999563574790955
154,0.5628100633621216,2.8451802730560303,2.74412202835083,0.10105820000171661,0.8552334308624268,0.20790109038352966
155,0.4557315707206726,3.501624822616577,3.407360553741455,0.09426426142454147,0.8675640821456909,0.16634200513362885
156,0.27914959192276,2.7858808040618896,2.6960020065307617,0.08987881988286972,0.8787318468093872,0.10966231673955917
157,0.5551370978355408,3.0085043907165527,2.9132752418518066,0.09522920101881027,0.9354408383369446,0.24788609147071838
158,0.4247094988822937,4.726071357727051,4.631237506866455,0.09483405202627182,0.9564388990402222,0.2177952229976654
159,0.3367100656032562,3.874277353286743,3.7761878967285156,0.09808941185474396,0.9618929624557495,0.16690579056739807
160,0.289429634809494,2.337735891342163,2.245429277420044,0.09230668097734451,0.824760913848877,0.05076741799712181
161,0.19831326603889465,3.862001419067383,3.772437572479248,0.0895637795329094,0.8957367539405823,0.0655941292643547
162,0.9269881844520569,5.814863204956055,5.717206001281738,0.09765709191560745,0.9801350235939026,0.4254724383354187
163,0.41958534717559814,2.926894426345825,2.8275156021118164,0.0993788093328476,0.8180012702941895,0.0873241275548935
164,0.3020116090774536,2.799422025680542,2.7059578895568848,0.09346424788236618,0.8574506044387817,0.08084092289209366
165,0.3892330825328827,3.447765350341797,3.3515567779541016,0.09620862454175949,0.8485761880874634,0.09764814376831055
166,0.38516154885292053,2.7290587425231934,2.631021499633789,0.09803713113069534,0.9295660257339478,0.20388412475585938
167,0.552527904510498,3.1730852127075195,3.0815420150756836,0.09154319018125534,0.8694454431533813,0.15958736836910248
168,0.5657491087913513,2.1367287635803223,2.044483184814453,0.09224554151296616,0.7032779455184937,0.03239569440484047
169,0.41713306307792664,3.5886757373809814,3.494443416595459,0.09423225373029709,0.8172451853752136,0.07497561722993851
170,0.3932715058326721,2.395740270614624,2.2964377403259277,0.09930241852998734,0.7931490540504456,0.06119489297270775
171,0.3657532334327698,3.0801963806152344,2.987675666809082,0.0925208106637001,0.8568833470344543,0.08086130023002625
172,0.25463470816612244,2.9950873851776123,2.892544746398926,0.1025426983833313,0.8542857766151428,0.042389512062072754
173,0.31797102093696594,4.669375896453857,4.575488090515137,0.09388770908117294,0.9706951975822449,0.20409980416297913
174,0.3115265965461731,3.925213098526001,3.828732490539551,0.09648067504167557,0.8224494457244873,0.05932142585515976
175,0.19952411949634552,3.095592975616455,3.0023484230041504,0.0932445228099823,0.90183424949646,0.06196922808885574
176,0.33896350860595703,3.0980284214019775,3.007814884185791,0.09021342545747757,0.9309882521629333,0.13532114028930664
177,0.37794041633605957,2.7150051593780518,2.6211845874786377,0.09382062405347824,0.7827287316322327,0.025336941704154015
178,0.2506629228591919,3.7192952632904053,3.6238691806793213,0.09542598575353622,0.9105028510093689,0.0743686854839325
179,0.3845500648021698,4.722621917724609,4.626548767089844,0.09607329219579697,0.9513137340545654,0.19359973073005676
180,0.2290230691432953,3.539581775665283,3.450737476348877,0.08884428441524506,0.9262932538986206,0.10517720878124237
181,0.37294286489486694,4.270863056182861,4.177316188812256,0.09354665130376816,0.895893394947052,0.13958638906478882
182,0.16081717610359192,4.577521800994873,4.485045909881592,0.09247594326734543,0.9112739562988281,0.05002407357096672
183,0.4099079370498657,4.464852809906006,4.3666300773620605,0.09822290390729904,0.9274519681930542,0.1603836566209793
184,0.18994580209255219,3.36152720451355,3.265576124191284,0.09595116227865219,0.9506023526191711,0.1120627149939537
185,0.23380474746227264,3.6353869438171387,3.5451812744140625,0.09020569175481796,0.900043785572052,0.07717499136924744
186,0.34278345108032227,3.2303614616394043,3.1360180377960205,0.09434353560209274,0.8098409175872803,0.06038126349449158
187,0.24918687343597412,2.9992058277130127,2.904606342315674,0.09459959715604782,0.8810323476791382,0.054699018597602844
188,0.4512684643268585,2.0875229835510254,1.9929404258728027,0.09458265453577042,0.7213911414146423,0.00843644980341196
189,0.8286371827125549,5.8976969718933105,5.804874420166016,0.09282233566045761,0.9827252626419067,0.2910415828227997
190,0.16993601620197296,4.771202564239502,4.676923751831055,0.09427881240844727,0.9300884008407593,0.0750458762049675
191,0.2912333607673645,2.887899398803711,2.790297746658325,0.09760167449712753,0.9077972173690796,0.12248367071151733
192,0.3582554757595062,3.9642889499664307,3.868818521499634,0.09547045081853867,0.7789753675460815,0.017670288681983948
193,0.2756159007549286,3.0966544151306152,3.002194404602051,0.09446004033088684,0.853209376335144,0.05079343542456627
194,0.234577015042305,4.349829196929932,4.259363174438477,0.09046588093042374,0.9560312032699585,0.10746558755636215
195,0.2977416515350342,3.076512098312378,2.9762988090515137,0.1002131924033165,0.8278316855430603,0.042711518704891205
196,0.3569199740886688,4.781753063201904,4.689208507537842,0.09254448115825653,0.9545944929122925,0.18482181429862976
197,0.2539691925048828,3.533970355987549,3.4344277381896973,0.09954269975423813,0.8544815182685852,0.04583166912198067
198,0.3558802902698517,4.399780750274658,4.306471824645996,0.09330890327692032,0.974002480506897,0.19738785922527313
199,0.6964963674545288,6.554376602172852,6.456462383270264,0.09791410714387894,0.996867299079895,0.2800122797489166
200,0.28566956520080566,4.027904510498047,3.932851791381836,0.09505265206098557,0.9178474545478821,0.11944261193275452
