epoch,D_loss,G_loss,D_real,D_fake
1,0.7631345987319946,2.414726972579956,0.8190937042236328,0.3688013553619385
2,1.2571752071380615,1.230457067489624,0.6112297773361206,0.5219354629516602
3,0.8503580689430237,1.0624984502792358,0.6228287816047668,0.269869863986969
4,0.9366158246994019,0.9348752498626709,0.5401660203933716,0.20819248259067535
5,1.1606444120407104,0.974346399307251,0.5671557784080505,0.3925602436065674
6,0.8615098595619202,1.612992286682129,0.7362551689147949,0.41493409872055054
7,1.1417508125305176,0.8709355592727661,0.47391122579574585,0.2863791584968567
8,0.8806958198547363,1.4626648426055908,0.7152259349822998,0.4024854302406311
9,0.9411332011222839,0.8410994410514832,0.6016174554824829,0.2976628839969635
10,0.7055819034576416,1.3568400144577026,0.6782650947570801,0.2482582926750183
11,0.6921253204345703,1.4502651691436768,0.6177483201026917,0.1568710207939148
12,0.6341338157653809,1.6798186302185059,0.6870760917663574,0.19659098982810974
13,0.555755615234375,2.0608582496643066,0.7020553946495056,0.15739256143569946
14,0.6862664222717285,1.7994359731674194,0.8079037666320801,0.3605339527130127
15,0.6358043551445007,1.4263060092926025,0.7235363721847534,0.24861715734004974
16,0.9141063094139099,1.7499110698699951,0.6897074580192566,0.3986629843711853
17,0.87497878074646,1.3126951456069946,0.6324188113212585,0.3154011368751526
18,1.1545121669769287,0.6359832882881165,0.4069381058216095,0.17071914672851562
19,0.6346704959869385,1.8282581567764282,0.7869613170623779,0.30156609416007996
20,0.9521735906600952,1.0182418823242188,0.5389603972434998,0.25546690821647644
21,0.9966415166854858,1.4975814819335938,0.6823834776878357,0.42556488513946533
22,0.826285719871521,1.769577980041504,0.7442578077316284,0.3938022553920746
23,0.6421533823013306,1.5942314863204956,0.7861748933792114,0.31983304023742676
24,0.9611823558807373,2.2239389419555664,0.8523039817810059,0.5352262854576111
25,0.7602376937866211,1.5949864387512207,0.7403361797332764,0.35034579038619995
26,0.891793429851532,1.2311124801635742,0.6399714350700378,0.3346598148345947
27,0.8475078344345093,1.4168757200241089,0.6901712417602539,0.3525991439819336
28,0.9924815893173218,0.9022897481918335,0.47889673709869385,0.1740935742855072
29,1.0144506692886353,1.7849311828613281,0.775909423828125,0.5013211965560913
30,1.0674155950546265,0.9889041185379028,0.47629380226135254,0.22969529032707214
31,0.9937341809272766,1.1691255569458008,0.5704444646835327,0.3267357349395752
32,1.2719610929489136,0.7737985253334045,0.3656858503818512,0.15445676445960999
33,0.8897590637207031,1.1426596641540527,0.652157187461853,0.3506758213043213
34,0.8990127444267273,0.9436867237091064,0.5917561054229736,0.28420037031173706
35,0.8801327347755432,1.1988551616668701,0.6287323236465454,0.3186463713645935
36,1.0137020349502563,1.433091402053833,0.67250657081604,0.44041502475738525
