epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
1,1.3417088985443115,0.2157202959060669,0.3404674828052521,-0.3988851308822632,1.0767873525619507,-0.4145520329475403
2,1.0774569511413574,0.397062212228775,0.2626379728317261,-1.0100114345550537,1.2154135704040527,-1.076551914215088
3,1.930439829826355,0.20122666656970978,0.2153160721063614,0.11790627241134644,-0.007072441279888153,-0.3913103938102722
4,1.8304311037063599,-0.003875408321619034,0.09053446352481842,-0.08481612056493759,0.2880806028842926,0.2711929678916931
5,1.6871353387832642,0.18618914484977722,0.2838730812072754,-0.03942188620567322,0.21558062732219696,0.38836631178855896
6,1.9016362428665161,0.27164706587791443,0.06283953785896301,-0.04649205133318901,0.3056056499481201,0.027601780369877815
7,1.7493302822113037,0.3228805661201477,0.005998171865940094,-0.2649773955345154,0.1046944409608841,-0.5747479796409607
8,2.001638650894165,0.6121847033500671,-0.47470787167549133,-0.5175378322601318,-0.4336605668067932,-0.2753637731075287
9,1.6648433208465576,0.25296688079833984,0.12536174058914185,-0.22365513443946838,0.04739022254943848,-0.5332059860229492
10,1.779035210609436,-0.25546473264694214,0.34226369857788086,0.12041644006967545,0.5412401556968689,-0.07439002394676208
11,1.51249361038208,0.30952972173690796,0.24382522702217102,-0.3642876148223877,0.018923677504062653,-0.33863139152526855
12,1.9518001079559326,0.49888986349105835,0.04149419069290161,-0.023243611678481102,-0.06893658638000488,-0.04533863440155983
13,1.511313796043396,0.2411992996931076,0.5244327783584595,-0.003951869904994965,0.15211859345436096,-0.7364159822463989
14,1.757354974746704,0.3801548480987549,0.17900225520133972,-0.07235167175531387,-0.1710391342639923,-0.5278465747833252
15,1.8093794584274292,-0.289665162563324,0.42551442980766296,0.2151227444410324,0.3486490547657013,0.05013065040111542
16,1.6389797925949097,0.6182137131690979,0.19521240890026093,-0.20250660181045532,-0.42462557554244995,-1.10911226272583
17,1.4428184032440186,0.829603374004364,0.09676247835159302,-0.5476504564285278,-0.02732865884900093,-0.6793944239616394
18,1.4286926984786987,0.5947892665863037,0.16374193131923676,-0.4780585467815399,-0.1797061562538147,-0.8146800994873047
19,1.6048555374145508,0.5347087979316711,0.2833455502986908,-0.19051721692085266,0.24288704991340637,-0.19964599609375
20,1.4558985233306885,0.449353963136673,0.6648144721984863,0.02502000331878662,0.2413492649793625,-0.854548990726471
21,1.4799046516418457,0.49965012073516846,0.1613992154598236,-0.42181670665740967,-0.014692366123199463,-0.27390602231025696
22,1.462161898612976,0.32431524991989136,0.1837761402130127,-0.3647794723510742,0.16286741197109222,-0.208842471241951
23,1.9056804180145264,0.5004266500473022,-0.7338284254074097,-1.0484617948532104,0.1159517914056778,-0.5676182508468628
24,1.3330349922180176,0.7100508213043213,0.3173025846481323,-0.44283097982406616,-0.024719979614019394,-0.9865506887435913
25,1.3959559202194214,0.16001920402050018,0.41332101821899414,-0.38596177101135254,0.20688077807426453,-0.8447211384773254
26,1.4151813983917236,0.9785983562469482,0.5871848464012146,-0.13299936056137085,-0.42721226811408997,-1.0864638090133667
27,1.7854336500167847,0.13635332882404327,0.7704123854637146,0.4403524100780487,0.38278573751449585,-0.044647328555583954
28,1.3582513332366943,0.2606104016304016,-0.027416780591011047,-0.7570308446884155,-0.005028106272220612,-0.8588947057723999
29,1.2146930694580078,0.5793713927268982,0.45167040824890137,-0.42345982789993286,0.2434505820274353,-0.46878355741500854
30,1.7150630950927734,0.5283055305480957,0.33051663637161255,-0.053734343498945236,-0.02647816389799118,-0.8602849245071411
31,1.3245882987976074,0.062442198395729065,0.11431756615638733,-0.6575984358787537,0.5354602932929993,-0.2734333276748657
32,1.4903030395507812,-0.1076866090297699,0.27010518312454224,-0.38442641496658325,0.5554429292678833,-0.11958262324333191
33,1.5149245262145996,0.368185430765152,0.3018547594547272,-0.20200510323047638,0.39639902114868164,-0.45728805661201477
34,1.6600656509399414,0.3815635144710541,-0.049280066043138504,-0.5232048630714417,0.0671585351228714,-0.3148248791694641
35,1.5878522396087646,-0.27627894282341003,-0.1620282232761383,-0.7039499282836914,0.3451594114303589,0.14741721749305725
36,1.6761282682418823,0.14700713753700256,1.0645089149475098,0.4523807466030121,0.4833966791629791,-0.7568877935409546
37,1.456586480140686,0.09087715297937393,-0.14219875633716583,-0.9426482319831848,0.5124075412750244,-0.05479924753308296
38,1.6800720691680908,0.583276629447937,-0.0861390084028244,-0.5245470404624939,-0.28738903999328613,-0.5103996992111206
39,1.4158945083618164,0.21793729066848755,0.0909210592508316,-0.5603214502334595,0.18152183294296265,-0.6854177713394165
40,1.5868796110153198,0.2574126124382019,-0.0649692714214325,-0.5984436273574829,0.44603997468948364,-0.2929173409938812
41,1.5892515182495117,0.45519518852233887,-0.11203336715698242,-0.6441933512687683,0.42337924242019653,-0.0283932127058506
42,1.3596999645233154,0.855277419090271,0.48646944761276245,-0.376621812582016,0.06023450568318367,-0.6796974539756775
43,1.6338297128677368,0.757658839225769,-0.21595072746276855,-0.6908952593803406,-0.3758183717727661,-0.9144718050956726
44,1.4419538974761963,0.7450842261314392,0.5021270513534546,-0.15401244163513184,-0.7138088941574097,-1.2091883420944214
45,1.624589443206787,0.14048254489898682,0.7761799097061157,0.24417833983898163,0.3445819616317749,-0.467922568321228
