epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
1,1.1962370872497559,0.6140124797821045,0.217461958527565,-0.931769847869873,0.7738800048828125,-1.0125974416732788
2,1.0603004693984985,0.9086036682128906,0.8525018692016602,-0.7254558205604553,0.40728044509887695,-1.4664839506149292
3,1.152700662612915,1.172590732574463,1.546658992767334,-0.19976863265037537,0.8133416175842285,-1.3633520603179932
4,1.2694755792617798,0.5982564091682434,0.15242914855480194,-0.9250000715255737,0.6746026277542114,-0.8804695010185242
5,0.9903663396835327,1.1718580722808838,0.672244668006897,-0.890544056892395,0.27230769395828247,-1.5031909942626953
6,1.0764555931091309,1.178420901298523,0.7039695978164673,-0.5909014940261841,0.4643705487251282,-1.4728763103485107
7,1.1573808193206787,0.40885621309280396,0.932354211807251,-0.33894428610801697,0.7217187881469727,-1.1805195808410645
8,1.0152356624603271,0.9161965847015381,0.4504483938217163,-0.9924851059913635,0.7031261324882507,-1.2320926189422607
9,1.216548204421997,0.3961840867996216,0.24957090616226196,-0.9419065713882446,0.7567887306213379,-0.8645029067993164
10,1.1004265546798706,1.1593865156173706,0.6416468024253845,-0.8069154620170593,0.03880028426647186,-1.3182241916656494
11,1.0091055631637573,0.6995515823364258,0.8649164438247681,-0.6581605672836304,0.9113513231277466,-0.6010456085205078
12,1.0408236980438232,0.8299270272254944,0.848289430141449,-0.6150439977645874,0.12345216423273087,-1.136534571647644
13,1.121524691581726,0.8203832507133484,1.1832295656204224,-0.22939620912075043,0.46440327167510986,-1.257253646850586
14,1.2746338844299316,0.7309394478797913,1.0205632448196411,-0.09484367817640305,0.7047269344329834,-0.5667240023612976
15,0.9671506881713867,-0.1900951862335205,0.3093995451927185,-1.2011654376983643,1.1711452007293701,0.15030796825885773
16,1.2371150255203247,0.29164445400238037,-0.027874227613210678,-1.2549569606781006,1.1122162342071533,-0.13729695975780487
17,1.0577472448349,0.6635751724243164,0.13089770078659058,-1.756403923034668,0.8520247936248779,-1.0685348510742188
18,1.1401324272155762,0.7154826521873474,0.48409515619277954,-1.0117560625076294,0.515260636806488,-1.007739782333374
19,1.1925609111785889,0.6603352427482605,0.5019033551216125,-1.0264513492584229,0.8672875761985779,-0.79736328125
