epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
1,1.6333444118499756,-0.0005578026175498962,0.1325744390487671,-0.3669344186782837,0.4956134855747223,-0.11502698808908463
2,1.3179728984832764,0.2765536308288574,0.17022940516471863,-0.6455909013748169,0.2877025008201599,-0.7989051342010498
3,1.501859426498413,0.11300068348646164,0.6644123196601868,0.023965954780578613,0.29098737239837646,-0.3482985496520996
4,1.3655295372009277,0.1013028547167778,0.49528586864471436,-0.31466856598854065,0.5999054312705994,-0.3521270155906677
5,1.218973159790039,0.5678228139877319,0.702512264251709,-0.35524117946624756,0.13733281195163727,-0.6625474691390991
6,1.5468920469284058,0.04371492192149162,0.12793764472007751,-0.5019090175628662,0.7478346228599548,-0.22145769000053406
7,1.2137317657470703,0.1423662304878235,0.5858741402626038,-0.460222989320755,0.31955552101135254,-0.651159942150116
8,1.889836311340332,0.599664032459259,0.44244033098220825,0.22808781266212463,-0.24909792840480804,-1.0623652935028076
9,1.307357668876648,0.2871251702308655,0.5777451992034912,-0.22808411717414856,0.7072824239730835,-0.41527724266052246
10,1.3139275312423706,0.21254870295524597,0.6332448124885559,-0.23869864642620087,0.30954501032829285,-0.6612259149551392
11,1.244956135749817,0.834209680557251,0.2921009063720703,-0.6367733478546143,0.03874148800969124,-0.9005846977233887
12,1.2028323411941528,0.018538624048233032,0.2781735360622406,-0.7565126419067383,0.5179714560508728,-0.3592095375061035
13,1.38062584400177,0.08150293678045273,0.7171509265899658,-0.0003889370709657669,0.31711599230766296,-0.2746065855026245
14,1.5963761806488037,0.4812092185020447,0.6588908433914185,0.040086910128593445,0.25117188692092896,-0.7034800052642822
15,1.6787655353546143,0.02868039906024933,-0.38601380586624146,-1.0112073421478271,0.262052983045578,-0.5008254051208496
16,1.4663065671920776,0.44277000427246094,-0.007379129528999329,-0.7318345308303833,0.2600818872451782,-0.6547207832336426
17,1.1829328536987305,0.5519409775733948,0.2776457965373993,-0.8097651600837708,0.24513354897499084,-0.856726884841919
18,1.3286769390106201,0.594983696937561,0.41951292753219604,-0.4726063311100006,0.01751912385225296,-0.8307815790176392
19,1.226100206375122,0.5097553133964539,0.3647136688232422,-0.682866096496582,0.32701820135116577,-0.6042811870574951
20,1.523322582244873,0.679986298084259,0.18901832401752472,-0.5816407203674316,0.2833496332168579,-0.850457489490509
21,1.193351149559021,0.6240183115005493,0.470846951007843,-0.5299500823020935,0.017117343842983246,-0.9426671862602234
22,1.5453684329986572,0.35893991589546204,0.37965381145477295,-0.1864650547504425,0.542844295501709,-0.6827287077903748
23,1.4813607931137085,0.377501904964447,0.44670194387435913,-0.20000845193862915,0.34595203399658203,-0.4727613925933838
24,1.5963294506072998,0.9623408913612366,0.4086611866950989,-0.25089550018310547,-0.17037387192249298,-1.0968165397644043
25,1.5072239637374878,0.5207560658454895,0.7947037220001221,0.09756305068731308,0.08345401287078857,-0.9059313535690308
26,1.8072509765625,0.8867081999778748,0.7154207229614258,0.255171000957489,-0.34228256344795227,-1.0199558734893799
27,1.5653016567230225,0.30081906914711,-0.2133275419473648,-0.9172336459159851,0.4748789072036743,-0.4167436361312866
28,1.554280161857605,0.2023952305316925,-0.0636073499917984,-0.6629888415336609,0.37347233295440674,-0.37876856327056885
29,1.2318670749664307,0.9772059917449951,1.141749382019043,0.0522383451461792,-0.31942546367645264,-1.2446873188018799
30,1.5070326328277588,0.775823712348938,-0.1880710870027542,-0.9422545433044434,0.12460065633058548,-0.6561921238899231
31,1.5171294212341309,0.42488980293273926,0.3522029519081116,-0.38143110275268555,0.4787306785583496,-0.2356903851032257
32,1.2981305122375488,0.09818276762962341,0.48269063234329224,-0.33745673298835754,0.20835456252098083,-0.34939873218536377
33,1.461897373199463,0.3679857850074768,0.2785971164703369,-0.5675206780433655,0.004318922758102417,-0.7217020988464355
34,1.5115430355072021,0.5486063957214355,0.1784186065196991,-0.40101534128189087,0.2694847583770752,-0.6332622170448303
35,1.4243366718292236,0.814961314201355,0.6096327304840088,-0.16346631944179535,-0.4280052185058594,-1.1868584156036377
36,1.5575259923934937,0.799687385559082,0.6631289720535278,0.06548669189214706,0.08038407564163208,-0.8669794797897339
37,1.293436884880066,0.3004304766654968,0.35072973370552063,-0.45953699946403503,0.6997154951095581,-0.11176485568284988
38,1.4435677528381348,0.14999452233314514,-0.008897587656974792,-0.9907162189483643,0.7349764108657837,-0.31580355763435364
39,1.6194744110107422,0.61115562915802,0.6441445350646973,0.07581353187561035,0.25297731161117554,-1.0102779865264893
