epoch,D_loss,G_loss,D_real,D_fake
1,1.4002965688705444,1.123417615890503,0.519341230392456,0.4571874141693115
2,0.9675444960594177,1.1707484722137451,0.59531569480896,0.3225911557674408
3,1.206473708152771,0.9619117379188538,0.5481240153312683,0.4298660159111023
4,1.3154274225234985,0.8423398733139038,0.4994007349014282,0.4411194920539856
5,1.1819994449615479,1.2518610954284668,0.777508020401001,0.577202558517456
6,1.339531660079956,0.997011661529541,0.5537819862365723,0.4943665862083435
7,1.2191152572631836,0.9932641386985779,0.5994110107421875,0.463005393743515
8,1.210322618484497,1.014785647392273,0.5510507822036743,0.408583402633667
9,1.3690338134765625,1.0133401155471802,0.4772421717643738,0.42002153396606445
10,1.1260809898376465,1.0307508707046509,0.6518290042877197,0.46409016847610474
11,1.4259014129638672,0.9534027576446533,0.5105762481689453,0.4786876440048218
12,1.215545415878296,1.0687689781188965,0.5461559891700745,0.392055481672287
13,1.0699801445007324,1.057551383972168,0.5655341744422913,0.367458701133728
14,1.1152687072753906,0.9906318187713623,0.5513595938682556,0.3550129532814026
15,1.1294314861297607,1.2364065647125244,0.691737949848175,0.4858977496623993
16,1.0663551092147827,1.1145973205566406,0.5874312520027161,0.3649461269378662
17,1.0615721940994263,1.4584770202636719,0.6873024106025696,0.45697546005249023
18,1.1495771408081055,1.1916909217834473,0.5572296380996704,0.3642832636833191
19,0.8942517638206482,2.0557713508605957,0.7185185551643372,0.3677820563316345
20,1.0833041667938232,1.1042048931121826,0.558635950088501,0.3158738613128662
21,1.0362226963043213,1.0375440120697021,0.5893011093139648,0.3244803547859192
22,0.9998618364334106,1.442183017730713,0.5364225506782532,0.23393511772155762
23,0.9401887655258179,1.5335760116577148,0.6200656294822693,0.30111074447631836
24,1.024713397026062,2.094968795776367,0.7813531160354614,0.4666658639907837
25,0.9672403335571289,1.2065902948379517,0.5433284044265747,0.1982455551624298
26,1.0710842609405518,1.110715627670288,0.5384634733200073,0.26604345440864563
27,0.8617463111877441,1.5234975814819336,0.7955530285835266,0.4366752505302429
28,0.7794607877731323,1.009011149406433,0.7110199332237244,0.30167800188064575
29,0.7835901379585266,1.3583941459655762,0.6959921717643738,0.2816265821456909
30,0.757215142250061,1.6982711553573608,0.7810339331626892,0.332042396068573
31,0.919858992099762,0.8896112442016602,0.7543140649795532,0.4237375557422638
32,0.9588475227355957,0.9687259197235107,0.6598162651062012,0.3529921770095825
33,0.7127140760421753,1.9100377559661865,0.8037843704223633,0.3408960998058319
34,0.8219056725502014,1.5608808994293213,0.7413570284843445,0.34019821882247925
35,0.7142266035079956,1.3964812755584717,0.6949985027313232,0.2513313889503479
36,0.8609826564788818,1.4327144622802734,0.805488109588623,0.42885449528694153
37,0.8465564250946045,1.3309276103973389,0.7406975030899048,0.37204986810684204
38,0.9496985077857971,1.8994249105453491,0.8101770877838135,0.4148280620574951
39,0.7891339063644409,1.3622090816497803,0.8161828517913818,0.3952193260192871
40,0.9041022658348083,2.0434975624084473,0.7421343326568604,0.3585118055343628
41,0.699573278427124,1.7810019254684448,0.8031427264213562,0.33887988328933716
42,0.8625552654266357,1.116645097732544,0.6754370927810669,0.28788256645202637
43,0.8013586401939392,1.9530363082885742,0.746821403503418,0.3251507878303528
44,0.8722331523895264,1.726029396057129,0.7872790694236755,0.4164471924304962
45,0.8637024164199829,1.8091380596160889,0.8114321231842041,0.4285101592540741
46,0.7474343776702881,1.482346773147583,0.691327691078186,0.2425708770751953
47,1.0070226192474365,2.3851265907287598,0.8492562174797058,0.5000840425491333
48,0.8135566711425781,1.0993599891662598,0.6599612236022949,0.23019805550575256
