epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
1,1.3916319608688354,0.6531407833099365,0.3135080337524414,-0.5792601108551025,0.1314198225736618,-0.9451959133148193
2,1.42546546459198,0.3213936388492584,0.11056432127952576,-0.6873970627784729,0.4976685643196106,-0.8594276905059814
3,1.4818718433380127,-0.0014864876866340637,0.39686495065689087,-0.2552834749221802,0.8617057800292969,-0.12654300034046173
4,1.2236363887786865,0.20744770765304565,0.21211522817611694,-0.8834787607192993,0.5650768876075745,-0.6534342765808105
5,1.172611117362976,0.6828483939170837,0.5053609609603882,-0.7046366333961487,0.26602327823638916,-1.0771465301513672
6,1.2307074069976807,0.43777304887771606,0.22168195247650146,-0.750076949596405,0.6252688765525818,-0.6040018796920776
7,1.1942939758300781,0.34391552209854126,0.30912548303604126,-0.689972996711731,0.3923189043998718,-0.8412569761276245
8,1.3259660005569458,0.4829065799713135,0.24770799279212952,-0.7325890064239502,0.16548840701580048,-0.7891706228256226
9,1.1062672138214111,0.5968309640884399,0.5101807117462158,-0.6180128455162048,0.2875978350639343,-0.6577454209327698
10,1.140351414680481,0.29319724440574646,0.2458094358444214,-0.903428316116333,0.49634188413619995,-0.7928999066352844
11,1.327012538909912,0.5370023250579834,0.04649828001856804,-0.7734578251838684,0.3500158190727234,-0.5790027379989624
12,1.4990756511688232,-0.22752812504768372,0.39111244678497314,-0.4923555254936218,1.0552586317062378,-0.11755961924791336
13,1.4767489433288574,0.40682828426361084,-0.06713780015707016,-0.8501231074333191,0.7096129059791565,-0.2767554521560669
14,1.2433390617370605,0.8353955745697021,1.135328769683838,0.06419822573661804,0.20912134647369385,-1.0625572204589844
15,1.440584421157837,-0.1449325978755951,-0.2295268177986145,-1.1561596393585205,0.73238605260849,-0.17181318998336792
16,1.2232141494750977,-0.14360205829143524,0.2958063781261444,-0.8398450613021851,0.8879274725914001,-0.08910981565713882
17,1.2372303009033203,1.0638797283172607,0.39521485567092896,-0.8427455425262451,0.03948066756129265,-1.5480600595474243
18,1.0209288597106934,0.9477479457855225,0.5411443114280701,-0.7399669885635376,0.08941023051738739,-0.8814359903335571
19,1.2203893661499023,0.792793869972229,0.26476478576660156,-0.8512583374977112,0.0746973380446434,-0.802838921546936
20,1.2519912719726562,0.14599871635437012,0.23259276151657104,-0.717553973197937,0.8560777902603149,-0.4783897399902344
21,1.3509900569915771,0.295828640460968,0.12345519661903381,-0.7186009883880615,0.4685135781764984,-0.46999165415763855
22,1.3804106712341309,0.6779629588127136,0.6290688514709473,-0.2673509120941162,-0.10406790673732758,-1.08269464969635
