epoch,global_step,lambda_target,lambda_effective,clip_interval,d_loss,g_loss,g_adv,d_real_aug,d_fake_aug,clip_mmd,clip_steps,adv_grad_norm,clip_grad_norm_unweighted,weighted_clip_to_adv_grad_ratio,epoch_seconds,training_elapsed_hours
31,19375,0.1,0.1,4,1.3670681435585021,0.42719970636963844,0.42610063365101813,0.3687632695645094,-0.43305254294872286,0.04403336193317022,156,7.488797187805176,0.5529201030731201,0.007383296532232174,79.92254167500005,0.6899561683822222
32,20000,0.1,0.1,4,1.3710369896888732,0.4409404673919082,0.4397990562647581,0.3604976261481643,-0.44153198521733283,0.04572961670465958,156,7.229236125946045,0.48846468329429626,0.006756795251730333,79.82146709799963,0.7121289501841667
33,20625,0.1,0.1,4,1.3770065229415893,0.4356037204742432,0.43447674906253814,0.35655069178044796,-0.43536345802843573,0.04486350307039395,157,7.748045921325684,0.43593570590019226,0.005626395485090311,80.02084315299999,0.7343571907772222
34,21250,0.1,0.1,4,1.3666301921844481,0.44361812024116515,0.4424839773833752,0.37092541282773017,-0.4349587339609861,0.045438428910878986,156,7.577437877655029,0.45436763763427734,0.00599632283326471,79.95590329900006,0.7565673198913888
35,21875,0.1,0.1,4,1.373553939819336,0.4467924908876419,0.4457180424809456,0.35921839071512224,-0.4393811242520809,0.04304681068811661,156,7.917913436889648,0.5845370888710022,0.007382463745405921,80.30434479699989,0.7788742240602777
36,22500,0.1,0.1,4,1.3670905219078064,0.4517989849321544,0.450654735159874,0.35877461414933204,-0.44764281007349493,0.04584335268307955,156,8.569511413574219,0.4087647497653961,0.004769988976476622,80.31999056699988,0.8012305922152777
37,23125,0.1,0.1,4,1.3764511036872864,0.44617560277581214,0.4450351630270481,0.3546486341714859,-0.442967203271389,0.04539966678163808,157,8.400635719299316,0.5677635669708252,0.006758578587885507,80.3531433029998,0.8235511940980556
38,23750,0.1,0.1,4,1.3651778900146485,0.44263987445533276,0.44151586927473546,0.3647849032625556,-0.4451367475837469,0.045032249047206,156,9.623230934143066,0.42058265209198,0.004370493184360355,79.80484911599979,0.8457193734025
39,24375,0.1,0.1,4,1.3725828453063964,0.4450600213229656,0.44394814571738245,0.3533104714691639,-0.4477525150567293,0.04454630479598657,156,7.806739807128906,0.6746022701263428,0.008641280314098774,80.13781546599967,0.8679800678086111
40,25000,0.1,0.1,4,1.3745576745986938,0.44261774244606494,0.4415128209501505,0.356801281426847,-0.4409146326839924,0.04426768116461925,156,6.993161678314209,0.5491456389427185,0.007852608937179572,80.2813075199997,0.8902806204197222
41,25625,0.1,0.1,4,1.3748389653205872,0.4346604631215334,0.4335420296251774,0.35869997844696044,-0.44256147585958244,0.04452362542699097,157,7.541360378265381,0.48747482895851135,0.006464017160132552,80.71248064500014,0.9127458235641666
42,26250,0.1,0.1,4,1.37999418258667,0.44519593734443186,0.4440897032767534,0.35627269285321234,-0.4347606203317642,0.044320288950052016,156,7.8064093589782715,0.3774162232875824,0.004834696797619385,80.0200477240005,0.9349737829805554
43,26875,0.1,0.1,4,1.3797904664993286,0.4294869630664587,0.42840883365124466,0.354442046764493,-0.43861717766821384,0.04319427448969621,156,8.06473159790039,0.74565190076828,0.009245836537974884,80.16683539400037,0.9572425085783333
44,27500,0.1,0.1,4,1.3691482349395752,0.4424188834547996,0.44130555909872055,0.3663716852456331,-0.44227589533030987,0.04460433068183752,156,7.369669437408447,0.6956627368927002,0.009439537862600943,80.02307193300021,0.9794713545166667
45,28125,0.1,0.1,4,1.3734057092666625,0.44251113876625897,0.44137391067296267,0.3591864528223872,-0.44371273911595344,0.04527181804559793,157,7.913634300231934,0.7609416842460632,0.009615578069152898,80.22202644800018,1.0017554017827779
46,28750,0.1,0.1,4,1.3812416178703308,0.43192368822842836,0.4308392838567495,0.3599962378233671,-0.4319762034058571,0.043445683060548246,156,7.362046718597412,0.516889214515686,0.007020998837320089,79.91035411099983,1.0239990875566667
47,29375,0.1,0.1,4,1.3848311831474305,0.4402326725468039,0.4391821243196726,0.35273370435535906,-0.43637372673749925,0.04208927735304221,156,8.655709266662598,0.45147138833999634,0.0052158797671131955,79.90525529699971,1.0461951654808332
48,30000,0.1,0.1,4,1.376310185432434,0.42816153018921616,0.4270862698942423,0.3622713741183281,-0.4380711296081543,0.04307932463976053,156,8.072972297668457,0.4076903164386749,0.00505006460329883,79.82754455200029,1.068369640925
49,30625,0.1,0.1,4,1.373817096233368,0.442474224165082,0.44137153686881064,0.3588658145308495,-0.44341490717828275,0.04389678691602816,157,8.307099342346191,0.44465041160583496,0.005352655521274306,80.20254377400033,1.0906483180613888
50,31250,0.1,0.1,4,1.37290670003891,0.4400587425619364,0.4390107530891895,0.363371478715539,-0.443832611349225,0.041986762904203855,156,8.36827564239502,0.7157539129257202,0.008553182800284406,79.90514799999983,1.1128443652016669
