epoch,D_loss,G_loss,D_real_aug,D_fake_aug,D_real_raw,D_fake_raw
57,1.3845099210739136,-0.1241956502199173,-0.1616797000169754,-1.0091907978057861,0.8490098714828491,-0.5260425806045532
58,1.0728098154067993,0.7215943336486816,0.7171826958656311,-0.544399082660675,0.18300822377204895,-1.186671495437622
59,1.4586657285690308,0.8884316086769104,0.6387920379638672,-0.19444414973258972,0.25173527002334595,-1.145362138748169
60,1.307445764541626,0.6961992383003235,0.16549277305603027,-0.954241156578064,0.5417360067367554,-0.7596575617790222
61,1.5346542596817017,0.5376901626586914,-0.40216001868247986,-1.2838550806045532,0.13701578974723816,-1.0471667051315308
62,1.165542483329773,0.5639382004737854,0.8941011428833008,-0.30764123797416687,0.49314266443252563,-1.0805470943450928
63,1.489574670791626,-0.20240291953086853,0.429826945066452,-0.21972467005252838,0.9323111772537231,-0.31109341979026794
64,1.1103663444519043,0.7040838003158569,0.542105495929718,-0.6719964742660522,0.24753540754318237,-1.1755614280700684
65,1.2333797216415405,0.5543487668037415,-0.05150555819272995,-1.25163733959198,0.7594313025474548,-0.6459808945655823
66,1.1707839965820312,0.569614052772522,0.23441800475120544,-0.9797642230987549,0.7743220925331116,-0.49682947993278503
67,0.9641245603561401,0.770598292350769,0.4151383936405182,-1.0131535530090332,0.3186670243740082,-1.235923409461975
68,1.6842145919799805,0.3021988272666931,0.9960293769836426,0.38848012685775757,0.5699009299278259,-0.624228835105896
69,1.307958722114563,0.24002346396446228,0.012863218784332275,-0.9597687721252441,0.41892221570014954,-0.6709309220314026
70,1.2838551998138428,0.5540692806243896,0.19738975167274475,-0.7368355989456177,0.5313247442245483,-0.7411609888076782
71,1.0985350608825684,0.2675435543060303,0.3894486725330353,-0.7969974279403687,0.7470026016235352,-0.8019841313362122
72,1.1221328973770142,0.2602132558822632,0.23007966578006744,-0.98259437084198,0.8788096904754639,-0.592498779296875
73,1.0703153610229492,0.7250732779502869,0.6381402015686035,-0.7111564874649048,0.4706653356552124,-0.9254288077354431
74,1.4336142539978027,0.7108751535415649,0.01141093298792839,-1.1145093441009521,0.7145606279373169,-0.8248701095581055
75,1.3691362142562866,0.35122400522232056,0.13072767853736877,-0.9353542327880859,0.4405302405357361,-0.8796356320381165
76,1.0941914319992065,0.712556004524231,0.29571598768234253,-1.0644032955169678,0.49698904156684875,-1.0115151405334473
77,1.2327598333358765,0.48963218927383423,0.4831565320491791,-0.644437313079834,0.7489445209503174,-0.6900690793991089
78,1.1398921012878418,0.46382129192352295,0.49763351678848267,-0.5867530107498169,0.590459942817688,-0.8476698994636536
79,1.1579283475875854,0.46608641743659973,0.6651277542114258,-0.4425596296787262,0.08462540805339813,-1.1816473007202148
80,1.1292246580123901,1.1528913974761963,0.9361676573753357,-0.3881497383117676,-0.09093017876148224,-1.6049860715866089
81,1.383162498474121,0.06245696544647217,0.7185457944869995,-0.16656550765037537,0.4186905026435852,-0.5311850309371948
82,1.227280855178833,0.9165868163108826,0.3645716905593872,-0.7782630324363708,0.3301481306552887,-1.3036086559295654
83,1.3486616611480713,1.1049697399139404,0.6091232299804688,-0.2979760468006134,-0.0830288901925087,-1.4001398086547852
84,1.4769198894500732,0.29115667939186096,0.4153108596801758,-0.28638726472854614,0.43638476729393005,-0.5906575918197632
85,1.1394195556640625,0.4418807625770569,0.32553961873054504,-0.9133851528167725,0.8165064454078674,-0.8327469229698181
86,1.591132402420044,0.5992923974990845,0.2998831272125244,-0.24346688389778137,0.6336811780929565,-0.4356745481491089
87,1.1073095798492432,0.011768344789743423,0.635932981967926,-0.6217002272605896,0.8538759350776672,-0.4079047739505768
88,1.3280770778656006,1.031455636024475,0.4084145128726959,-0.46027955412864685,0.06769301742315292,-1.1969571113586426
89,1.211153507232666,0.5321540832519531,1.064436912536621,-0.21528156101703644,0.05500568449497223,-1.2854505777359009
90,1.230802297592163,0.36449477076530457,0.24624603986740112,-0.8086715340614319,0.7934443950653076,-0.6321991086006165
91,1.2923367023468018,0.9445226192474365,0.31641530990600586,-0.8191018104553223,0.0882239043712616,-0.9861990213394165
92,1.3135005235671997,1.2696983814239502,0.8165938854217529,-0.17737507820129395,-0.31981372833251953,-1.5650933980941772
93,1.4570139646530151,1.1564379930496216,0.09167911112308502,-0.6852463483810425,-0.1325700581073761,-1.0260367393493652
94,1.169562816619873,0.4240526556968689,0.414591908454895,-0.7267982959747314,0.7923670411109924,-0.4137009382247925
95,1.2562484741210938,0.7082973122596741,0.6428086757659912,-0.35010093450546265,0.21813738346099854,-0.8778184056282043
96,1.2073882818222046,0.3735181391239166,0.2988163232803345,-1.002785086631775,0.5891964435577393,-0.47825247049331665
97,1.3131132125854492,0.8203913569450378,0.4108361005783081,-0.6672807335853577,0.13363829255104065,-1.1879522800445557
98,1.3896280527114868,0.5909026861190796,0.09548044204711914,-0.7261008024215698,0.37949082255363464,-1.2368261814117432
99,1.079756498336792,0.30819171667099,0.22436834871768951,-1.22879958152771,0.7826919555664062,-0.7198910713195801
100,1.2495272159576416,0.6832816004753113,0.675345778465271,-0.36889785528182983,0.15654976665973663,-1.0155179500579834
