epoch,D_loss,G_loss,G_adv,G_wavelet,D_real,D_fake
62,0.751595139503479,2.4137847423553467,2.3462367057800293,0.06754803657531738,0.8566847443580627,0.3617786765098572
63,0.8094229102134705,2.01588773727417,1.952723741531372,0.06316389888525009,0.7429007291793823,0.2795395851135254
64,0.8685489892959595,1.6627211570739746,1.5998668670654297,0.06285424530506134,0.7211079597473145,0.30639350414276123
65,0.6596922874450684,1.5777117013931274,1.513242244720459,0.06446941941976547,0.7122423648834229,0.15120929479599
66,0.6234598159790039,1.5630216598510742,1.4967421293258667,0.0662795677781105,0.8339772820472717,0.24001823365688324
67,0.4917560815811157,1.9565329551696777,1.8907344341278076,0.06579858064651489,0.8153072595596313,0.19201283156871796
68,1.1194429397583008,2.2884531021118164,2.2241411209106445,0.06431208550930023,0.474279522895813,0.08373769372701645
69,0.5544959306716919,2.16060209274292,2.098201036453247,0.062401145696640015,0.8350297212600708,0.24322479963302612
70,0.7012684345245361,2.9366462230682373,2.871277093887329,0.06536907702684402,0.8348582983016968,0.29947105050086975
71,1.1844679117202759,2.293314218521118,2.226659059524536,0.06665506958961487,0.9563635587692261,0.6094335913658142
72,0.5870721936225891,1.5326650142669678,1.4658305644989014,0.0668344497680664,0.6915867328643799,0.10930518060922623
73,0.42713966965675354,2.4830307960510254,2.4170889854431152,0.06594192236661911,0.9002897143363953,0.21399259567260742
74,1.6534221172332764,2.4794487953186035,2.4161815643310547,0.06326718628406525,0.30811700224876404,0.03698465973138809
75,0.5170847773551941,1.3225927352905273,1.2580921649932861,0.06450052559375763,0.7327132225036621,0.09463800489902496
76,0.6598755121231079,2.158446788787842,2.0906527042388916,0.06779409199953079,0.7281205058097839,0.19287800788879395
77,0.6067581176757812,2.938004970550537,2.871526002883911,0.06647901982069016,0.8789809942245483,0.3213253915309906
78,0.496878445148468,1.5701625347137451,1.5048491954803467,0.06531329452991486,0.7792094349861145,0.15609024465084076
79,0.7035830020904541,2.4896857738494873,2.426544427871704,0.06314142048358917,0.8613222241401672,0.3423680067062378
80,0.49076446890830994,1.2781317234039307,1.213378667831421,0.06475303322076797,0.8081425428390503,0.15699289739131927
81,0.47258174419403076,2.197968006134033,2.1305899620056152,0.06737809628248215,0.902488112449646,0.2355688065290451
82,0.5935106873512268,2.2057831287384033,2.1396164894104004,0.06616652756929398,0.7096512317657471,0.08985672891139984
83,1.0957164764404297,1.4768483638763428,1.410739779472351,0.06610864400863647,0.5048726797103882,0.057458359748125076
84,0.8885138034820557,1.9514485597610474,1.8863794803619385,0.06506908684968948,0.5465598106384277,0.06110882759094238
85,0.5059431195259094,2.3708455562591553,2.3043501377105713,0.0664953738451004,0.764540433883667,0.10131067037582397
86,0.7000015377998352,2.6917316913604736,2.6260898113250732,0.06564181298017502,0.8317914009094238,0.3046358823776245
87,0.7973096370697021,3.223266839981079,3.1578502655029297,0.06541666388511658,0.9217243194580078,0.39201387763023376
88,0.5203386545181274,2.180426597595215,2.115206718444824,0.0652199313044548,0.802250862121582,0.14642909169197083
89,0.475841760635376,2.725447654724121,2.6608777046203613,0.0645698830485344,0.8970783352851868,0.23811635375022888
90,0.6811438798904419,1.2000210285186768,1.1389620304107666,0.06105900928378105,0.6682365536689758,0.08197659254074097
91,0.6386531591415405,1.7358627319335938,1.6705986261367798,0.06526406109333038,0.7358617782592773,0.12432457506656647
92,0.40458428859710693,1.2947725057601929,1.2316750288009644,0.0630975291132927,0.7673539519309998,0.08416291326284409
93,0.38446202874183655,1.4870026111602783,1.4223636388778687,0.06463898718357086,0.8292094469070435,0.12096153944730759
94,0.6559237241744995,2.6789498329162598,2.6162772178649902,0.0626726821064949,0.9127252101898193,0.32863494753837585
95,0.443651407957077,2.259227752685547,2.1929712295532227,0.0662565678358078,0.9021369218826294,0.2017783522605896
96,0.6441648006439209,2.8406147956848145,2.7816309928894043,0.05898386240005493,0.9239904880523682,0.3616848289966583
97,0.45782268047332764,2.1219217777252197,2.0585825443267822,0.06333931535482407,0.8413822054862976,0.15599025785923004
98,0.5219830274581909,1.7061290740966797,1.6372973918914795,0.06883163750171661,0.7544227242469788,0.07550410181283951
99,0.49997901916503906,2.3637301921844482,2.298800230026245,0.06493005156517029,0.831131100654602,0.19343894720077515
100,0.6254794001579285,2.8195483684539795,2.754326343536377,0.06522201001644135,0.7272316217422485,0.09941515326499939
101,0.4725106358528137,2.710195541381836,2.6412014961242676,0.0689939558506012,0.8687883615493774,0.2102355659008026
102,0.45362284779548645,3.1651451587677,3.1003870964050293,0.06475811451673508,0.8660238981246948,0.1864178329706192
103,0.6108264923095703,2.244278907775879,2.1805460453033447,0.06373277306556702,0.8354431986808777,0.2528001070022583
104,0.34812235832214355,2.74180006980896,2.6755881309509277,0.06621196120977402,0.9154804944992065,0.17463523149490356
105,0.45438817143440247,2.5619125366210938,2.492058515548706,0.06985408067703247,0.7605518698692322,0.06790107488632202
106,0.42536503076553345,2.608569860458374,2.5462656021118164,0.06230437383055687,0.8419952988624573,0.15331397950649261
107,0.4692835807800293,3.32015061378479,3.252662181854248,0.06748836487531662,0.8711767196655273,0.18319161236286163
108,0.3920345902442932,3.6304771900177,3.5653092861175537,0.0651678591966629,0.8715358972549438,0.15328149497509003
109,0.45781850814819336,3.006554365158081,2.9409444332122803,0.0656098946928978,0.8813532590866089,0.19761255383491516
110,0.41026806831359863,2.7752866744995117,2.7111103534698486,0.06417624652385712,0.8791924715042114,0.15385913848876953
111,0.33687251806259155,2.3728861808776855,2.306602954864502,0.06628317385911942,0.8676948547363281,0.13565802574157715
112,0.4169445335865021,3.077700138092041,3.012244462966919,0.0654556080698967,0.8058263063430786,0.11662662029266357
113,0.5438647270202637,2.652906656265259,2.5876736640930176,0.06523294001817703,0.8399879932403564,0.17738866806030273
114,0.363633930683136,3.762009620666504,3.700418472290039,0.061591144651174545,0.9371951818466187,0.2144373059272766
115,0.5180509686470032,2.687973976135254,2.6228187084198,0.06515529006719589,0.7707897424697876,0.13442914187908173
116,0.41029202938079834,3.2787320613861084,3.2138986587524414,0.0648333728313446,0.9357031583786011,0.20400871336460114
117,0.6530551910400391,4.671565055847168,4.609367847442627,0.062197234481573105,0.9197835326194763,0.33426231145858765
118,0.4456593692302704,1.8256316184997559,1.7608494758605957,0.06478209793567657,0.733470618724823,0.04024551808834076
119,0.4082255959510803,2.588167190551758,2.524596691131592,0.06357043236494064,0.8252023458480835,0.1167929545044899
120,0.35993218421936035,2.277268171310425,2.2132649421691895,0.06400315463542938,0.8282543420791626,0.07766559720039368
121,0.3346412181854248,2.354337692260742,2.287478446960449,0.06685936450958252,0.846605658531189,0.08845435082912445
122,0.5744670629501343,4.058741092681885,3.997985363006592,0.06075587496161461,0.9380617141723633,0.3054038882255554
123,0.5194226503372192,3.3750107288360596,3.312384843826294,0.06262599676847458,0.880050778388977,0.24113893508911133
124,0.42729452252388,2.297907590866089,2.2342214584350586,0.06368611007928848,0.8069965243339539,0.10971072316169739
125,0.4603913426399231,3.652482748031616,3.5904922485351562,0.06199055537581444,0.903967559337616,0.20481818914413452
126,0.3046398162841797,3.413825273513794,3.35092830657959,0.06289706379175186,0.9477514624595642,0.17467543482780457
127,0.30954280495643616,2.182161569595337,2.1209359169006348,0.06122568994760513,0.8515290021896362,0.06864181160926819
128,0.4289090633392334,2.7267658710479736,2.659170150756836,0.0675957128405571,0.7728033065795898,0.077506422996521
129,0.3412761092185974,3.6546928882598877,3.592923641204834,0.06176931411027908,0.9656490087509155,0.20238688588142395
130,0.2430952489376068,3.554119110107422,3.4909257888793945,0.0631934180855751,0.9184901714324951,0.11138802766799927
131,0.6401487588882446,2.8234994411468506,2.757337808609009,0.06616157293319702,0.7272340655326843,0.07714435458183289
132,0.5061650276184082,3.4669406414031982,3.399871349334717,0.06706933677196503,0.9172849655151367,0.23630011081695557
133,0.332330584526062,3.600442409515381,3.534940719604492,0.06550157070159912,0.862554669380188,0.1225132942199707
134,0.21779783070087433,2.946354627609253,2.883213758468628,0.06314089894294739,0.9080749154090881,0.0876004695892334
135,0.1994677633047104,3.3543310165405273,3.2892932891845703,0.06503767520189285,0.9441825747489929,0.10806909203529358
136,0.5937625169754028,2.5862669944763184,2.521885395050049,0.06438159197568893,0.7085192203521729,0.05952410027384758
137,0.17890894412994385,3.3026111125946045,3.2374277114868164,0.06518340855836868,0.9006949663162231,0.04948906600475311
138,0.3581179678440094,3.7857468128204346,3.717273712158203,0.06847309321165085,0.9171841144561768,0.14279834926128387
139,0.37041175365448,3.822145938873291,3.75148606300354,0.07065987586975098,0.7946579456329346,0.02927280403673649
140,0.4671632647514343,3.9733545780181885,3.9087672233581543,0.06458741426467896,0.8584703207015991,0.15088248252868652
141,0.36640483140945435,3.8141391277313232,3.7461113929748535,0.0680278092622757,0.8602957725524902,0.06610023975372314
142,0.539962112903595,5.422631740570068,5.352881908416748,0.06975001841783524,0.9708395600318909,0.3218371272087097
143,0.3755916953086853,2.2369768619537354,2.1688246726989746,0.0681522786617279,0.7838635444641113,0.039195574820041656
144,0.34851062297821045,3.5983357429504395,3.534393072128296,0.0639427900314331,0.8405604958534241,0.1099395751953125
145,0.318820059299469,3.4681267738342285,3.4009766578674316,0.06715023517608643,0.8270097970962524,0.04324506223201752
146,0.2803664803504944,1.9749047756195068,1.9092986583709717,0.06560617685317993,0.8580960631370544,0.07095935940742493
147,0.25826796889305115,3.68589186668396,3.619389057159424,0.06650277972221375,0.9827250242233276,0.18228326737880707
148,0.285649836063385,4.127122402191162,4.063346862792969,0.06377574801445007,0.9493488073348999,0.15056970715522766
149,0.22586755454540253,3.262495756149292,3.197155714035034,0.06534002721309662,0.9306855797767639,0.12177982926368713
150,0.25523167848587036,3.732229471206665,3.6693718433380127,0.0628577247262001,0.9716597199440002,0.17136219143867493
151,0.18434837460517883,3.937919855117798,3.8701932430267334,0.06772671639919281,0.8788844347000122,0.023178735747933388
152,0.40378159284591675,4.413806438446045,4.34996223449707,0.06384425610303879,0.9474493265151978,0.2258841097354889
153,0.21849805116653442,4.850711345672607,4.78682804107666,0.06388310343027115,0.8995349407196045,0.03208668529987335
154,0.4262363910675049,3.637599468231201,3.5749921798706055,0.06260719150304794,0.8213058114051819,0.07128019630908966
155,0.36133575439453125,2.080521821975708,2.017031669616699,0.06349015980958939,0.9383530616760254,0.1951528787612915
156,0.13123205304145813,4.187300682067871,4.120636940002441,0.06666389852762222,0.9568372964859009,0.07261355966329575
157,0.6689109206199646,3.447350263595581,3.380094528198242,0.06725563108921051,0.7107620239257812,0.02945764921605587
158,0.3279675543308258,5.627577304840088,5.563370704650879,0.06420677155256271,0.9695758819580078,0.1973767876625061
159,0.20511360466480255,4.356751441955566,4.291200637817383,0.06555090844631195,0.9584909677505493,0.1203324943780899
160,0.48187950253486633,2.902310609817505,2.8379273414611816,0.06438323855400085,0.7316735982894897,0.02728072740137577
161,0.25450071692466736,4.438393592834473,4.376335144042969,0.06205829605460167,0.9676669836044312,0.13966624438762665
162,0.5310268402099609,4.825180530548096,4.761961936950684,0.06321851164102554,0.9684029817581177,0.24983876943588257
163,0.3108035922050476,5.125475883483887,5.061262130737305,0.06421393156051636,0.8893975019454956,0.08688831329345703
164,0.15613320469856262,5.052666187286377,4.986640930175781,0.06602522730827332,0.9495161175727844,0.07855606079101562
165,0.3406033515930176,4.364984035491943,4.306369781494141,0.058614134788513184,0.9451916217803955,0.15693828463554382
166,0.36682409048080444,4.197376251220703,4.134108543395996,0.06326775997877121,0.9412774443626404,0.1793496459722519
167,0.3335132598876953,6.209475994110107,6.145821571350098,0.06365462392568588,0.969727635383606,0.17502181231975555
168,0.2640007436275482,3.6723387241363525,3.6119487285614014,0.06039000302553177,0.8966153860092163,0.09392600506544113
169,0.1758071482181549,4.26615571975708,4.201693058013916,0.06446277350187302,0.8778203725814819,0.021847527474164963
170,0.08823756873607635,3.2810709476470947,3.2126078605651855,0.0684630423784256,0.9677314758300781,0.046115726232528687
171,0.23279020190238953,4.395564079284668,4.331729412078857,0.06383455544710159,0.9300334453582764,0.1075357049703598
172,0.4407802224159241,3.5942933559417725,3.5309972763061523,0.06329610198736191,0.7684688568115234,0.046202659606933594
173,0.26488006114959717,3.955216407775879,3.8916940689086914,0.06352231651544571,0.848918080329895,0.0432736873626709
174,0.17258521914482117,4.382378101348877,4.318145751953125,0.06423228979110718,0.9492895603179932,0.09090074151754379
175,0.49825820326805115,3.2014245986938477,3.137795925140381,0.06362875550985336,0.7388603687286377,0.05233728885650635
176,0.3122299909591675,4.160916328430176,4.09857702255249,0.06233910471200943,0.8437961339950562,0.038468290120363235
177,0.2045932412147522,4.1060686111450195,4.040266990661621,0.06580165773630142,0.8969476819038391,0.06593688577413559
178,0.2910628914833069,3.8886919021606445,3.8205060958862305,0.06818591803312302,0.8677189350128174,0.04393991827964783
179,0.2779601812362671,4.008126735687256,3.943760871887207,0.0643656924366951,0.8072459697723389,0.02539190836250782
180,0.26322269439697266,4.2802042961120605,4.217555999755859,0.06264851987361908,0.9217297434806824,0.12672150135040283
181,0.41702622175216675,3.5278306007385254,3.46585750579834,0.061973005533218384,0.7787247896194458,0.06757128238677979
182,0.2425941675901413,4.03835391998291,3.971684694290161,0.0666692927479744,0.9736270904541016,0.12843436002731323
183,0.182866632938385,4.736212253570557,4.6696367263793945,0.06657537072896957,0.9602609872817993,0.09288737177848816
184,0.3253912031650543,4.184427261352539,4.120291709899902,0.06413546204566956,0.8617324829101562,0.07322919368743896
185,0.14189936220645905,4.862455368041992,4.797503471374512,0.06495203077793121,0.9211414456367493,0.03999641537666321
186,0.2324618250131607,3.9467766284942627,3.8841686248779297,0.06260796636343002,0.8691890835762024,0.028008870780467987
187,0.16382403671741486,4.648208141326904,4.582483768463135,0.06572422385215759,0.9685714244842529,0.09708283096551895
188,0.20016083121299744,3.8543686866760254,3.7896313667297363,0.06473737955093384,0.8896128535270691,0.04072538763284683
189,0.18765346705913544,3.9138410091400146,3.849588394165039,0.06425266712903976,0.8888813257217407,0.03709196299314499
190,0.10094363987445831,3.5079822540283203,3.449188470840454,0.05879371240735054,0.9725337028503418,0.06396354734897614
191,0.11619524657726288,4.393313407897949,4.332187652587891,0.06112557649612427,0.9729467630386353,0.07777786254882812
192,0.49616503715515137,6.636031150817871,6.570984840393066,0.06504647433757782,0.9889426231384277,0.23688873648643494
193,0.4340207278728485,2.9502077102661133,2.889286994934082,0.06092067435383797,0.8628836274147034,0.08495579659938812
194,0.409659743309021,6.374837875366211,6.308953762054443,0.06588432192802429,0.9915909171104431,0.167074054479599
195,0.1731632649898529,4.832688331604004,4.765969276428223,0.06671926379203796,0.9901893138885498,0.11516723781824112
196,0.22622238099575043,4.092745780944824,4.02964973449707,0.06309585273265839,0.8585302829742432,0.0354367159307003
197,0.2545703947544098,3.457335948944092,3.3972370624542236,0.06009877845644951,0.8535467386245728,0.043362945318222046
198,0.315590500831604,4.643045425415039,4.577009201049805,0.06603634357452393,0.9108771681785583,0.09952785074710846
199,0.5421950221061707,6.568775653839111,6.503120422363281,0.06565545499324799,0.969163179397583,0.19548827409744263
200,0.3661769926548004,4.98585319519043,4.922784805297852,0.06306857615709305,0.8472580909729004,0.06479550898075104
